Produkti,KohaDites,Shitjet,Data
UJE RUGOVE,Mesdite,38,1/22/2021
UJE RUGOVE,Mbremje,4,1/22/2021
UJE SPRING,Mengjes,41,1/22/2021
UJE SPRING,Mesdite,19,1/22/2021
UJE SPRING,Mbremje,49,1/22/2021
Golden Eagle,Mengjes,21,1/23/2021
Golden Eagle,Mesdite,4,1/23/2021
Golden Eagle,Mbremje,12,1/23/2021
Birra Peja,Mengjes,48,1/23/2021
Birra Peja,Mesdite,27,1/23/2021
Birra Peja,Mbremje,33,1/23/2021
Lasko,Mengjes,31,1/23/2021
Lasko,Mesdite,31,1/23/2021
Lasko,Mbremje,19,1/23/2021
B52,Mengjes,15,1/23/2021
B52,Mesdite,43,1/23/2021
B52,Mbremje,13,1/23/2021
VIPA,Mengjes,5,1/23/2021
VIPA,Mesdite,48,1/23/2021
VIPA,Mbremje,21,1/23/2021
DR GERARD,Mengjes,44,1/23/2021
DR GERARD,Mesdite,30,1/23/2021
DR GERARD,Mbremje,37,1/23/2021
BRAVO,Mengjes,40,1/23/2021
BRAVO,Mesdite,19,1/23/2021
BRAVO,Mbremje,7,1/23/2021
JANA,Mengjes,4,1/23/2021
JANA,Mesdite,20,1/23/2021
JANA,Mbremje,24,1/23/2021
UJE RUGOVE,Mengjes,11,1/23/2021
UJE RUGOVE,Mesdite,35,1/23/2021
UJE RUGOVE,Mbremje,30,1/23/2021
UJE SPRING,Mengjes,2,1/23/2021
UJE SPRING,Mesdite,9,1/23/2021
UJE SPRING,Mbremje,19,1/23/2021
Golden Eagle,Mengjes,31,1/24/2021
Golden Eagle,Mesdite,32,1/24/2021
Golden Eagle,Mbremje,15,1/24/2021
Birra Peja,Mengjes,19,1/24/2021
Birra Peja,Mesdite,44,1/24/2021
Birra Peja,Mbremje,30,1/24/2021
Lasko,Mengjes,50,1/24/2021
Lasko,Mesdite,4,1/24/2021
Lasko,Mbremje,28,1/24/2021
B52,Mengjes,47,1/24/2021
B52,Mesdite,45,1/24/2021
B52,Mbremje,35,1/24/2021
VIPA,Mengjes,21,1/24/2021
VIPA,Mesdite,45,1/24/2021
VIPA,Mbremje,8,1/24/2021
DR GERARD,Mengjes,3,1/24/2021
DR GERARD,Mesdite,22,1/24/2021
DR GERARD,Mbremje,21,1/24/2021
BRAVO,Mengjes,49,1/24/2021
BRAVO,Mesdite,24,1/24/2021
BRAVO,Mbremje,38,1/24/2021
JANA,Mengjes,49,1/24/2021
JANA,Mesdite,18,1/24/2021
JANA,Mbremje,31,1/24/2021
UJE RUGOVE,Mengjes,20,1/24/2021
UJE RUGOVE,Mesdite,33,1/24/2021
UJE RUGOVE,Mbremje,29,1/24/2021
UJE SPRING,Mengjes,22,1/24/2021
UJE SPRING,Mesdite,35,1/24/2021
UJE SPRING,Mbremje,40,1/24/2021
Golden Eagle,Mengjes,45,1/25/2021
Golden Eagle,Mesdite,44,1/25/2021
Golden Eagle,Mbremje,32,1/25/2021
Birra Peja,Mengjes,38,1/25/2021
Birra Peja,Mesdite,10,1/25/2021
Birra Peja,Mbremje,12,1/25/2021
Lasko,Mengjes,31,1/25/2021
Lasko,Mesdite,28,1/25/2021
Lasko,Mbremje,24,1/25/2021
B52,Mengjes,4,1/25/2021
B52,Mesdite,9,1/25/2021
B52,Mbremje,46,1/25/2021
VIPA,Mengjes,36,1/25/2021
VIPA,Mesdite,7,1/25/2021
VIPA,Mbremje,42,1/25/2021
DR GERARD,Mengjes,31,1/25/2021
DR GERARD,Mesdite,11,1/25/2021
DR GERARD,Mbremje,13,1/25/2021
BRAVO,Mengjes,35,1/25/2021
BRAVO,Mesdite,24,1/25/2021
BRAVO,Mbremje,49,1/25/2021
JANA,Mengjes,17,1/25/2021
JANA,Mesdite,11,1/25/2021
JANA,Mbremje,18,1/25/2021
UJE RUGOVE,Mengjes,13,1/25/2021
UJE RUGOVE,Mesdite,20,1/25/2021
UJE RUGOVE,Mbremje,28,1/25/2021
UJE SPRING,Mengjes,14,1/25/2021
UJE SPRING,Mesdite,19,1/25/2021
UJE SPRING,Mbremje,48,1/25/2021
Golden Eagle,Mengjes,15,1/26/2021
Golden Eagle,Mesdite,40,1/26/2021
Golden Eagle,Mbremje,35,1/26/2021
Birra Peja,Mengjes,34,1/26/2021
Birra Peja,Mesdite,34,1/26/2021
Birra Peja,Mbremje,17,1/26/2021
Lasko,Mengjes,11,1/26/2021
Lasko,Mesdite,18,1/26/2021
Lasko,Mbremje,11,1/26/2021
B52,Mengjes,8,1/26/2021
B52,Mesdite,9,1/26/2021
B52,Mbremje,34,1/26/2021
VIPA,Mengjes,45,1/26/2021
VIPA,Mesdite,14,1/26/2021
VIPA,Mbremje,44,1/26/2021
DR GERARD,Mengjes,27,1/26/2021
DR GERARD,Mesdite,31,1/26/2021
DR GERARD,Mbremje,18,1/26/2021
BRAVO,Mengjes,22,1/26/2021
BRAVO,Mesdite,40,1/26/2021
BRAVO,Mbremje,10,1/26/2021
JANA,Mengjes,17,1/26/2021
JANA,Mesdite,24,1/26/2021
JANA,Mbremje,20,1/26/2021
UJE RUGOVE,Mengjes,31,1/26/2021
UJE RUGOVE,Mesdite,15,1/26/2021
UJE RUGOVE,Mbremje,43,1/26/2021
UJE SPRING,Mengjes,50,1/26/2021
UJE SPRING,Mesdite,29,1/26/2021
UJE SPRING,Mbremje,12,1/26/2021
Golden Eagle,Mengjes,35,1/27/2021
Golden Eagle,Mesdite,42,1/27/2021
Golden Eagle,Mbremje,22,1/27/2021
Birra Peja,Mengjes,3,1/27/2021
Birra Peja,Mesdite,31,1/27/2021
Birra Peja,Mbremje,6,1/27/2021
Lasko,Mengjes,10,1/27/2021
Lasko,Mesdite,34,1/27/2021
Lasko,Mbremje,37,1/27/2021
B52,Mengjes,47,1/27/2021
B52,Mesdite,37,1/27/2021
B52,Mbremje,9,1/27/2021
VIPA,Mengjes,36,1/27/2021
VIPA,Mesdite,14,1/27/2021
VIPA,Mbremje,36,1/27/2021
DR GERARD,Mengjes,34,1/27/2021
DR GERARD,Mesdite,6,1/27/2021
DR GERARD,Mbremje,6,1/27/2021
BRAVO,Mengjes,50,1/27/2021
BRAVO,Mesdite,33,1/27/2021
BRAVO,Mbremje,33,1/27/2021
JANA,Mengjes,14,1/27/2021
JANA,Mesdite,13,1/27/2021
JANA,Mbremje,2,1/27/2021
UJE RUGOVE,Mengjes,49,1/27/2021
UJE RUGOVE,Mesdite,32,1/27/2021
UJE RUGOVE,Mbremje,13,1/27/2021
UJE SPRING,Mengjes,17,1/27/2021
UJE SPRING,Mesdite,32,1/27/2021
UJE SPRING,Mbremje,9,1/27/2021
Golden Eagle,Mengjes,44,1/28/2021
Golden Eagle,Mesdite,23,1/28/2021
Golden Eagle,Mbremje,17,1/28/2021
Birra Peja,Mengjes,5,1/28/2021
Birra Peja,Mesdite,24,1/28/2021
Birra Peja,Mbremje,49,1/28/2021
Lasko,Mengjes,36,1/28/2021
Lasko,Mesdite,39,1/28/2021
Lasko,Mbremje,47,1/28/2021
B52,Mengjes,25,1/28/2021
B52,Mesdite,6,1/28/2021
B52,Mbremje,7,1/28/2021
VIPA,Mengjes,8,1/28/2021
VIPA,Mesdite,26,1/28/2021
VIPA,Mbremje,43,1/28/2021
DR GERARD,Mengjes,6,1/28/2021
DR GERARD,Mesdite,39,1/28/2021
DR GERARD,Mbremje,19,1/28/2021
BRAVO,Mengjes,21,1/28/2021
BRAVO,Mesdite,32,1/28/2021
BRAVO,Mbremje,12,1/28/2021
JANA,Mengjes,25,1/28/2021
JANA,Mesdite,7,1/28/2021
JANA,Mbremje,27,1/28/2021
UJE RUGOVE,Mengjes,43,1/28/2021
UJE RUGOVE,Mesdite,32,1/28/2021
UJE RUGOVE,Mbremje,43,1/28/2021
UJE SPRING,Mengjes,46,1/28/2021
UJE SPRING,Mesdite,46,1/28/2021
UJE SPRING,Mbremje,21,1/28/2021
Golden Eagle,Mengjes,14,1/29/2021
Golden Eagle,Mesdite,41,1/29/2021
Golden Eagle,Mbremje,41,1/29/2021
Birra Peja,Mengjes,37,1/29/2021
Birra Peja,Mesdite,8,1/29/2021
Birra Peja,Mbremje,25,1/29/2021
Lasko,Mengjes,36,1/29/2021
Lasko,Mesdite,24,1/29/2021
Lasko,Mbremje,41,1/29/2021
B52,Mengjes,28,1/29/2021
B52,Mesdite,46,1/29/2021
B52,Mbremje,26,1/29/2021
VIPA,Mengjes,4,1/29/2021
VIPA,Mesdite,15,1/29/2021
VIPA,Mbremje,32,1/29/2021
DR GERARD,Mengjes,13,1/29/2021
DR GERARD,Mesdite,37,1/29/2021
DR GERARD,Mbremje,44,1/29/2021
BRAVO,Mengjes,40,1/29/2021
BRAVO,Mesdite,40,1/29/2021
BRAVO,Mbremje,24,1/29/2021
JANA,Mengjes,41,1/29/2021
JANA,Mesdite,19,1/29/2021
JANA,Mbremje,20,1/29/2021
UJE RUGOVE,Mengjes,22,1/29/2021
UJE RUGOVE,Mesdite,48,1/29/2021
UJE RUGOVE,Mbremje,33,1/29/2021
UJE SPRING,Mengjes,6,1/29/2021
UJE SPRING,Mesdite,1,1/29/2021
UJE SPRING,Mbremje,43,1/29/2021
Golden Eagle,Mengjes,9,1/30/2021
Golden Eagle,Mesdite,23,1/30/2021
Golden Eagle,Mbremje,14,1/30/2021
Birra Peja,Mengjes,9,1/30/2021
Birra Peja,Mesdite,39,1/30/2021
Birra Peja,Mbremje,40,1/30/2021
Lasko,Mengjes,50,1/30/2021
Lasko,Mesdite,47,1/30/2021
Lasko,Mbremje,28,1/30/2021
B52,Mengjes,20,1/30/2021
B52,Mesdite,42,1/30/2021
B52,Mbremje,8,1/30/2021
VIPA,Mengjes,34,1/30/2021
VIPA,Mesdite,24,1/30/2021
VIPA,Mbremje,9,1/30/2021
DR GERARD,Mengjes,22,1/30/2021
DR GERARD,Mesdite,3,1/30/2021
DR GERARD,Mbremje,32,1/30/2021
BRAVO,Mengjes,26,1/30/2021
BRAVO,Mesdite,37,1/30/2021
BRAVO,Mbremje,14,1/30/2021
JANA,Mengjes,35,1/30/2021
JANA,Mesdite,34,1/30/2021
JANA,Mbremje,34,1/30/2021
UJE RUGOVE,Mengjes,29,1/30/2021
UJE RUGOVE,Mesdite,18,1/30/2021
UJE RUGOVE,Mbremje,22,1/30/2021
UJE SPRING,Mengjes,26,1/30/2021
UJE SPRING,Mesdite,23,1/30/2021
UJE SPRING,Mbremje,21,1/30/2021
Golden Eagle,Mengjes,34,1/31/2021
Golden Eagle,Mesdite,36,1/31/2021
Golden Eagle,Mbremje,22,1/31/2021
Birra Peja,Mengjes,1,1/31/2021
Birra Peja,Mesdite,48,1/31/2021
Birra Peja,Mbremje,17,1/31/2021
Lasko,Mengjes,9,1/31/2021
Lasko,Mesdite,22,1/31/2021
Lasko,Mbremje,3,1/31/2021
B52,Mengjes,48,1/31/2021
B52,Mesdite,29,1/31/2021
B52,Mbremje,49,1/31/2021
VIPA,Mengjes,11,1/31/2021
VIPA,Mesdite,16,1/31/2021
VIPA,Mbremje,13,1/31/2021
DR GERARD,Mengjes,26,1/31/2021
DR GERARD,Mesdite,39,1/31/2021
DR GERARD,Mbremje,23,1/31/2021
BRAVO,Mengjes,31,1/31/2021
BRAVO,Mesdite,42,1/31/2021
BRAVO,Mbremje,7,1/31/2021
JANA,Mengjes,48,1/31/2021
JANA,Mesdite,46,1/31/2021
JANA,Mbremje,40,1/31/2021
UJE RUGOVE,Mengjes,37,1/31/2021
UJE RUGOVE,Mesdite,49,1/31/2021
UJE RUGOVE,Mbremje,4,1/31/2021
UJE SPRING,Mengjes,48,1/31/2021
UJE SPRING,Mesdite,12,1/31/2021
UJE SPRING,Mbremje,20,1/31/2021
Golden Eagle,Mengjes,9,2/1/2021
Golden Eagle,Mesdite,18,2/1/2021
Golden Eagle,Mbremje,37,2/1/2021
Birra Peja,Mengjes,30,2/1/2021
Birra Peja,Mesdite,9,2/1/2021
Birra Peja,Mbremje,25,2/1/2021
Lasko,Mengjes,42,2/1/2021
Lasko,Mesdite,21,2/1/2021
Lasko,Mbremje,19,2/1/2021
B52,Mengjes,39,2/1/2021
B52,Mesdite,42,2/1/2021
B52,Mbremje,14,2/1/2021
VIPA,Mengjes,15,2/1/2021
VIPA,Mesdite,31,2/1/2021
VIPA,Mbremje,44,2/1/2021
DR GERARD,Mengjes,26,2/1/2021
DR GERARD,Mesdite,40,2/1/2021
DR GERARD,Mbremje,50,2/1/2021
BRAVO,Mengjes,13,2/1/2021
BRAVO,Mesdite,35,2/1/2021
BRAVO,Mbremje,35,2/1/2021
JANA,Mengjes,15,2/1/2021
JANA,Mesdite,31,2/1/2021
JANA,Mbremje,49,2/1/2021
UJE RUGOVE,Mengjes,49,2/1/2021
UJE RUGOVE,Mesdite,47,2/1/2021
UJE RUGOVE,Mbremje,48,2/1/2021
UJE SPRING,Mengjes,47,2/1/2021
UJE SPRING,Mesdite,7,2/1/2021
UJE SPRING,Mbremje,17,2/1/2021
Golden Eagle,Mengjes,36,2/2/2021
Golden Eagle,Mesdite,21,2/2/2021
Golden Eagle,Mbremje,6,2/2/2021
Birra Peja,Mengjes,21,2/2/2021
Birra Peja,Mesdite,5,2/2/2021
Birra Peja,Mbremje,37,2/2/2021
Lasko,Mengjes,7,2/2/2021
Lasko,Mesdite,17,2/2/2021
Lasko,Mbremje,28,2/2/2021
B52,Mengjes,20,2/2/2021
B52,Mesdite,2,2/2/2021
B52,Mbremje,27,2/2/2021
VIPA,Mengjes,20,2/2/2021
VIPA,Mesdite,2,2/2/2021
VIPA,Mbremje,34,2/2/2021
DR GERARD,Mengjes,46,2/2/2021
DR GERARD,Mesdite,28,2/2/2021
DR GERARD,Mbremje,23,2/2/2021
BRAVO,Mengjes,42,2/2/2021
BRAVO,Mesdite,20,2/2/2021
BRAVO,Mbremje,50,2/2/2021
JANA,Mengjes,21,2/2/2021
JANA,Mesdite,28,2/2/2021
JANA,Mbremje,13,2/2/2021
UJE RUGOVE,Mengjes,7,2/2/2021
UJE RUGOVE,Mesdite,26,2/2/2021
UJE RUGOVE,Mbremje,32,2/2/2021
UJE SPRING,Mengjes,39,2/2/2021
UJE SPRING,Mesdite,24,2/2/2021
UJE SPRING,Mbremje,38,2/2/2021
Golden Eagle,Mengjes,39,2/3/2021
Golden Eagle,Mesdite,25,2/3/2021
Golden Eagle,Mbremje,33,2/3/2021
Birra Peja,Mengjes,11,2/3/2021
Birra Peja,Mesdite,6,2/3/2021
Birra Peja,Mbremje,44,2/3/2021
Lasko,Mengjes,39,2/3/2021
Lasko,Mesdite,16,2/3/2021
Lasko,Mbremje,29,2/3/2021
B52,Mengjes,3,2/3/2021
B52,Mesdite,1,2/3/2021
B52,Mbremje,21,2/3/2021
VIPA,Mengjes,8,2/3/2021
VIPA,Mesdite,17,2/3/2021
VIPA,Mbremje,25,2/3/2021
DR GERARD,Mengjes,22,2/3/2021
DR GERARD,Mesdite,48,2/3/2021
DR GERARD,Mbremje,23,2/3/2021
BRAVO,Mengjes,19,2/3/2021
BRAVO,Mesdite,6,2/3/2021
BRAVO,Mbremje,3,2/3/2021
JANA,Mengjes,25,2/3/2021
JANA,Mesdite,21,2/3/2021
JANA,Mbremje,22,2/3/2021
UJE RUGOVE,Mengjes,15,2/3/2021
UJE RUGOVE,Mesdite,21,2/3/2021
UJE RUGOVE,Mbremje,25,2/3/2021
UJE SPRING,Mengjes,27,2/3/2021
UJE SPRING,Mesdite,35,2/3/2021
UJE SPRING,Mbremje,47,2/3/2021
Golden Eagle,Mengjes,24,2/4/2021
Golden Eagle,Mesdite,36,2/4/2021
Golden Eagle,Mbremje,4,2/4/2021
Birra Peja,Mengjes,28,2/4/2021
Birra Peja,Mesdite,47,2/4/2021
Birra Peja,Mbremje,39,2/4/2021
Lasko,Mengjes,29,2/4/2021
Lasko,Mesdite,25,2/4/2021
Lasko,Mbremje,14,2/4/2021
B52,Mengjes,47,2/4/2021
B52,Mesdite,49,2/4/2021
B52,Mbremje,5,2/4/2021
VIPA,Mengjes,19,2/4/2021
VIPA,Mesdite,25,2/4/2021
VIPA,Mbremje,16,2/4/2021
DR GERARD,Mengjes,20,2/4/2021
DR GERARD,Mesdite,19,2/4/2021
DR GERARD,Mbremje,8,2/4/2021
BRAVO,Mengjes,17,2/4/2021
BRAVO,Mesdite,16,2/4/2021
BRAVO,Mbremje,13,2/4/2021
JANA,Mengjes,50,2/4/2021
JANA,Mesdite,41,2/4/2021
JANA,Mbremje,13,2/4/2021
UJE RUGOVE,Mengjes,44,2/4/2021
UJE RUGOVE,Mesdite,3,2/4/2021
UJE RUGOVE,Mbremje,19,2/4/2021
UJE SPRING,Mengjes,45,2/4/2021
UJE SPRING,Mesdite,47,2/4/2021
UJE SPRING,Mbremje,22,2/4/2021
Golden Eagle,Mengjes,11,2/5/2021
Golden Eagle,Mesdite,25,2/5/2021
Golden Eagle,Mbremje,32,2/5/2021
Birra Peja,Mengjes,40,2/5/2021
Birra Peja,Mesdite,8,2/5/2021
Birra Peja,Mbremje,11,2/5/2021
Lasko,Mengjes,30,2/5/2021
Lasko,Mesdite,16,2/5/2021
Lasko,Mbremje,32,2/5/2021
B52,Mengjes,35,2/5/2021
B52,Mesdite,12,2/5/2021
B52,Mbremje,9,2/5/2021
VIPA,Mengjes,13,2/5/2021
VIPA,Mesdite,36,2/5/2021
VIPA,Mbremje,7,2/5/2021
DR GERARD,Mengjes,1,2/5/2021
DR GERARD,Mesdite,22,2/5/2021
DR GERARD,Mbremje,39,2/5/2021
BRAVO,Mengjes,17,2/5/2021
BRAVO,Mesdite,40,2/5/2021
BRAVO,Mbremje,29,2/5/2021
JANA,Mengjes,2,2/5/2021
JANA,Mesdite,30,2/5/2021
JANA,Mbremje,8,2/5/2021
UJE RUGOVE,Mengjes,13,2/5/2021
UJE RUGOVE,Mesdite,35,2/5/2021
UJE RUGOVE,Mbremje,24,2/5/2021
UJE SPRING,Mengjes,14,2/5/2021
UJE SPRING,Mesdite,38,2/5/2021
UJE SPRING,Mbremje,22,2/5/2021
Golden Eagle,Mengjes,7,2/6/2021
Golden Eagle,Mesdite,31,2/6/2021
Golden Eagle,Mbremje,21,2/6/2021
Birra Peja,Mengjes,7,2/6/2021
Birra Peja,Mesdite,3,2/6/2021
Birra Peja,Mbremje,48,2/6/2021
Lasko,Mengjes,22,2/6/2021
Lasko,Mesdite,18,2/6/2021
Lasko,Mbremje,39,2/6/2021
B52,Mengjes,5,2/6/2021
B52,Mesdite,6,2/6/2021
B52,Mbremje,19,2/6/2021
VIPA,Mengjes,18,2/6/2021
VIPA,Mesdite,32,2/6/2021
VIPA,Mbremje,22,2/6/2021
DR GERARD,Mengjes,30,2/6/2021
DR GERARD,Mesdite,36,2/6/2021
DR GERARD,Mbremje,19,2/6/2021
BRAVO,Mengjes,4,2/6/2021
BRAVO,Mesdite,31,2/6/2021
BRAVO,Mbremje,23,2/6/2021
JANA,Mengjes,29,2/6/2021
JANA,Mesdite,20,2/6/2021
JANA,Mbremje,42,2/6/2021
UJE RUGOVE,Mengjes,23,2/6/2021
UJE RUGOVE,Mesdite,22,2/6/2021
UJE RUGOVE,Mbremje,30,2/6/2021
UJE SPRING,Mengjes,6,2/6/2021
UJE SPRING,Mesdite,22,2/6/2021
UJE SPRING,Mbremje,23,2/6/2021
Golden Eagle,Mengjes,28,2/7/2021
Golden Eagle,Mesdite,48,2/7/2021
Golden Eagle,Mbremje,24,2/7/2021
Birra Peja,Mengjes,3,2/7/2021
Birra Peja,Mesdite,46,2/7/2021
Birra Peja,Mbremje,17,2/7/2021
Lasko,Mengjes,24,2/7/2021
Lasko,Mesdite,32,2/7/2021
Lasko,Mbremje,17,2/7/2021
B52,Mengjes,2,2/7/2021
B52,Mesdite,13,2/7/2021
B52,Mbremje,8,2/7/2021
VIPA,Mengjes,45,2/7/2021
VIPA,Mesdite,41,2/7/2021
VIPA,Mbremje,21,2/7/2021
DR GERARD,Mengjes,14,2/7/2021
DR GERARD,Mesdite,37,2/7/2021
DR GERARD,Mbremje,5,2/7/2021
BRAVO,Mengjes,10,2/7/2021
BRAVO,Mesdite,20,2/7/2021
BRAVO,Mbremje,31,2/7/2021
JANA,Mengjes,41,2/7/2021
JANA,Mesdite,34,2/7/2021
JANA,Mbremje,3,2/7/2021
UJE RUGOVE,Mengjes,19,2/7/2021
UJE RUGOVE,Mesdite,17,2/7/2021
UJE RUGOVE,Mbremje,12,2/7/2021
UJE SPRING,Mengjes,10,2/7/2021
UJE SPRING,Mesdite,34,2/7/2021
UJE SPRING,Mbremje,21,2/7/2021
Golden Eagle,Mengjes,25,2/8/2021
Golden Eagle,Mesdite,7,2/8/2021
Golden Eagle,Mbremje,47,2/8/2021
Birra Peja,Mengjes,39,2/8/2021
Birra Peja,Mesdite,37,2/8/2021
Birra Peja,Mbremje,38,2/8/2021
Lasko,Mengjes,13,2/8/2021
Lasko,Mesdite,25,2/8/2021
Lasko,Mbremje,4,2/8/2021
B52,Mengjes,18,2/8/2021
B52,Mesdite,9,2/8/2021
B52,Mbremje,12,2/8/2021
VIPA,Mengjes,14,2/8/2021
VIPA,Mesdite,26,2/8/2021
VIPA,Mbremje,10,2/8/2021
DR GERARD,Mengjes,14,2/8/2021
DR GERARD,Mesdite,5,2/8/2021
DR GERARD,Mbremje,40,2/8/2021
BRAVO,Mengjes,3,2/8/2021
BRAVO,Mesdite,26,2/8/2021
BRAVO,Mbremje,18,2/8/2021
JANA,Mengjes,18,2/8/2021
JANA,Mesdite,28,2/8/2021
JANA,Mbremje,18,2/8/2021
UJE RUGOVE,Mengjes,33,2/8/2021
UJE RUGOVE,Mesdite,47,2/8/2021
UJE RUGOVE,Mbremje,41,2/8/2021
UJE SPRING,Mengjes,35,2/8/2021
UJE SPRING,Mesdite,45,2/8/2021
UJE SPRING,Mbremje,4,2/8/2021
Golden Eagle,Mengjes,5,2/9/2021
Golden Eagle,Mesdite,4,2/9/2021
Golden Eagle,Mbremje,1,2/9/2021
Birra Peja,Mengjes,29,2/9/2021
Birra Peja,Mesdite,43,2/9/2021
Birra Peja,Mbremje,15,2/9/2021
Lasko,Mengjes,50,2/9/2021
Lasko,Mesdite,1,2/9/2021
Lasko,Mbremje,13,2/9/2021
B52,Mengjes,3,2/9/2021
B52,Mesdite,2,2/9/2021
B52,Mbremje,1,2/9/2021
VIPA,Mengjes,44,2/9/2021
VIPA,Mesdite,45,2/9/2021
VIPA,Mbremje,3,2/9/2021
DR GERARD,Mengjes,47,2/9/2021
DR GERARD,Mesdite,2,2/9/2021
DR GERARD,Mbremje,40,2/9/2021
BRAVO,Mengjes,6,2/9/2021
BRAVO,Mesdite,23,2/9/2021
BRAVO,Mbremje,46,2/9/2021
JANA,Mengjes,32,2/9/2021
JANA,Mesdite,46,2/9/2021
JANA,Mbremje,43,2/9/2021
UJE RUGOVE,Mengjes,41,2/9/2021
UJE RUGOVE,Mesdite,42,2/9/2021
UJE RUGOVE,Mbremje,2,2/9/2021
UJE SPRING,Mengjes,9,2/9/2021
UJE SPRING,Mesdite,19,2/9/2021
UJE SPRING,Mbremje,6,2/9/2021
Golden Eagle,Mengjes,25,2/10/2021
Golden Eagle,Mesdite,43,2/10/2021
Golden Eagle,Mbremje,3,2/10/2021
Birra Peja,Mengjes,4,2/10/2021
Birra Peja,Mesdite,33,2/10/2021
Birra Peja,Mbremje,11,2/10/2021
Lasko,Mengjes,12,2/10/2021
Lasko,Mesdite,14,2/10/2021
Lasko,Mbremje,43,2/10/2021
B52,Mengjes,28,2/10/2021
B52,Mesdite,46,2/10/2021
B52,Mbremje,2,2/10/2021
VIPA,Mengjes,19,2/10/2021
VIPA,Mesdite,41,2/10/2021
VIPA,Mbremje,26,2/10/2021
DR GERARD,Mengjes,8,2/10/2021
DR GERARD,Mesdite,18,2/10/2021
DR GERARD,Mbremje,8,2/10/2021
BRAVO,Mengjes,3,2/10/2021
BRAVO,Mesdite,35,2/10/2021
BRAVO,Mbremje,5,2/10/2021
JANA,Mengjes,10,2/10/2021
JANA,Mesdite,19,2/10/2021
JANA,Mbremje,9,2/10/2021
UJE RUGOVE,Mengjes,46,2/10/2021
UJE RUGOVE,Mesdite,30,2/10/2021
UJE RUGOVE,Mbremje,8,2/10/2021
UJE SPRING,Mengjes,40,2/10/2021
UJE SPRING,Mesdite,18,2/10/2021
UJE SPRING,Mbremje,3,2/10/2021
Golden Eagle,Mengjes,24,2/11/2021
Golden Eagle,Mesdite,17,2/11/2021
Golden Eagle,Mbremje,32,2/11/2021
Birra Peja,Mengjes,37,2/11/2021
Birra Peja,Mesdite,28,2/11/2021
Birra Peja,Mbremje,22,2/11/2021
Lasko,Mengjes,8,2/11/2021
Lasko,Mesdite,32,2/11/2021
Lasko,Mbremje,3,2/11/2021
B52,Mengjes,19,2/11/2021
B52,Mesdite,21,2/11/2021
B52,Mbremje,43,2/11/2021
VIPA,Mengjes,17,2/11/2021
VIPA,Mesdite,32,2/11/2021
VIPA,Mbremje,8,2/11/2021
DR GERARD,Mengjes,32,2/11/2021
DR GERARD,Mesdite,41,2/11/2021
DR GERARD,Mbremje,29,2/11/2021
BRAVO,Mengjes,24,2/11/2021
BRAVO,Mesdite,44,2/11/2021
BRAVO,Mbremje,37,2/11/2021
JANA,Mengjes,47,2/11/2021
JANA,Mesdite,34,2/11/2021
JANA,Mbremje,46,2/11/2021
UJE RUGOVE,Mengjes,17,2/11/2021
UJE RUGOVE,Mesdite,18,2/11/2021
UJE RUGOVE,Mbremje,12,2/11/2021
UJE SPRING,Mengjes,7,2/11/2021
UJE SPRING,Mesdite,50,2/11/2021
UJE SPRING,Mbremje,49,2/11/2021
Golden Eagle,Mengjes,44,2/12/2021
Golden Eagle,Mesdite,6,2/12/2021
Golden Eagle,Mbremje,6,2/12/2021
Birra Peja,Mengjes,45,2/12/2021
Birra Peja,Mesdite,6,2/12/2021
Birra Peja,Mbremje,21,2/12/2021
Lasko,Mengjes,21,2/12/2021
Lasko,Mesdite,23,2/12/2021
Lasko,Mbremje,11,2/12/2021
B52,Mengjes,44,2/12/2021
B52,Mesdite,37,2/12/2021
B52,Mbremje,4,2/12/2021
VIPA,Mengjes,46,2/12/2021
VIPA,Mesdite,7,2/12/2021
VIPA,Mbremje,23,2/12/2021
DR GERARD,Mengjes,43,2/12/2021
DR GERARD,Mesdite,32,2/12/2021
DR GERARD,Mbremje,34,2/12/2021
BRAVO,Mengjes,2,2/12/2021
BRAVO,Mesdite,43,2/12/2021
BRAVO,Mbremje,35,2/12/2021
JANA,Mengjes,1,2/12/2021
JANA,Mesdite,28,2/12/2021
JANA,Mbremje,45,2/12/2021
UJE RUGOVE,Mengjes,38,2/12/2021
UJE RUGOVE,Mesdite,9,2/12/2021
UJE RUGOVE,Mbremje,12,2/12/2021
UJE SPRING,Mengjes,1,2/12/2021
UJE SPRING,Mesdite,6,2/12/2021
UJE SPRING,Mbremje,12,2/12/2021
Golden Eagle,Mengjes,42,2/13/2021
Golden Eagle,Mesdite,32,2/13/2021
Golden Eagle,Mbremje,35,2/13/2021
Birra Peja,Mengjes,23,2/13/2021
Birra Peja,Mesdite,6,2/13/2021
Birra Peja,Mbremje,27,2/13/2021
Lasko,Mengjes,45,2/13/2021
Lasko,Mesdite,49,2/13/2021
Lasko,Mbremje,4,2/13/2021
B52,Mengjes,37,2/13/2021
B52,Mesdite,46,2/13/2021
B52,Mbremje,10,2/13/2021
VIPA,Mengjes,47,2/13/2021
VIPA,Mesdite,45,2/13/2021
VIPA,Mbremje,26,2/13/2021
DR GERARD,Mengjes,9,2/13/2021
DR GERARD,Mesdite,46,2/13/2021
DR GERARD,Mbremje,44,2/13/2021
BRAVO,Mengjes,16,2/13/2021
BRAVO,Mesdite,14,2/13/2021
BRAVO,Mbremje,36,2/13/2021
