Produkti,KohaDites,Shitjet,Data
DR GERARD,Mengjes,11,51:06.8
DR GERARD,Mesdite,47,51:06.8
DR GERARD,Mbremje,24,51:06.8
PATOS,Mengjes,34,51:06.8
PATOS,Mesdite,24,51:06.8
PATOS,Mbremje,28,51:06.8
DORITOS,Mengjes,26,51:06.8
DORITOS,Mesdite,20,51:06.8
DORITOS,Mbremje,6,51:06.8
JANA,Mengjes,28,51:06.8
JANA,Mesdite,6,51:06.8
JANA,Mbremje,37,51:06.8
SKOPSKO,Mengjes,40,51:06.8
SKOPSKO,Mesdite,36,51:06.8
SKOPSKO,Mbremje,7,51:06.8
Golden Eagle,Mengjes,10,51:06.8
Golden Eagle,Mesdite,39,51:06.8
Golden Eagle,Mbremje,36,51:06.8
Birra Peja,Mengjes,46,51:06.8
Birra Peja,Mesdite,49,51:06.8
Birra Peja,Mbremje,12,51:06.8
Lasko,Mengjes,15,51:06.8
Lasko,Mesdite,25,51:06.8
Lasko,Mbremje,21,51:06.8
B52,Mengjes,6,51:06.8
B52,Mesdite,15,51:06.8
B52,Mbremje,7,51:06.8
VIPA,Mengjes,14,51:06.8
VIPA,Mesdite,46,51:06.8
VIPA,Mbremje,22,51:06.8
DR GERARD,Mengjes,39,51:06.8
DR GERARD,Mesdite,27,51:06.8
DR GERARD,Mbremje,8,51:06.8
PATOS,Mengjes,1,51:06.8
PATOS,Mesdite,7,51:06.8
PATOS,Mbremje,16,51:06.8
DORITOS,Mengjes,23,51:06.8
DORITOS,Mesdite,22,51:06.8
DORITOS,Mbremje,5,51:06.8
JANA,Mengjes,17,51:06.8
JANA,Mesdite,8,51:06.8
JANA,Mbremje,42,51:06.8
SKOPSKO,Mengjes,30,51:06.8
SKOPSKO,Mesdite,26,51:06.8
SKOPSKO,Mbremje,25,51:06.8
Golden Eagle,Mengjes,36,51:06.8
Golden Eagle,Mesdite,7,51:06.8
Golden Eagle,Mbremje,2,51:06.8
Birra Peja,Mengjes,26,51:06.8
Birra Peja,Mesdite,12,51:06.8
Birra Peja,Mbremje,37,51:06.8
Lasko,Mengjes,17,51:06.8
Lasko,Mesdite,3,51:06.8
Lasko,Mbremje,45,51:06.8
B52,Mengjes,23,51:06.8
B52,Mesdite,7,51:06.8
B52,Mbremje,8,51:06.8
VIPA,Mengjes,45,51:06.8
VIPA,Mesdite,41,51:06.8
VIPA,Mbremje,18,51:06.8
DR GERARD,Mengjes,4,51:06.8
DR GERARD,Mesdite,35,51:06.8
DR GERARD,Mbremje,5,51:06.8
PATOS,Mengjes,23,51:06.8
PATOS,Mesdite,26,51:06.8
PATOS,Mbremje,4,51:06.8
DORITOS,Mengjes,10,51:06.8
DORITOS,Mesdite,44,51:06.8
DORITOS,Mbremje,48,51:06.8
JANA,Mengjes,16,51:06.8
JANA,Mesdite,38,51:06.8
JANA,Mbremje,28,51:06.8
SKOPSKO,Mengjes,6,51:06.8
SKOPSKO,Mesdite,24,51:06.8
SKOPSKO,Mbremje,19,51:06.8
Golden Eagle,Mengjes,30,51:06.8
Golden Eagle,Mesdite,28,51:06.8
Golden Eagle,Mbremje,4,51:06.8
Birra Peja,Mengjes,1,51:06.8
Birra Peja,Mesdite,36,51:06.8
Birra Peja,Mbremje,25,51:06.8
Lasko,Mengjes,50,51:06.8
Lasko,Mesdite,16,51:06.8
Lasko,Mbremje,40,51:06.8
B52,Mengjes,20,51:06.8
B52,Mesdite,10,51:06.8
B52,Mbremje,13,51:06.8
VIPA,Mengjes,3,51:06.8
VIPA,Mesdite,41,51:06.8
VIPA,Mbremje,41,51:06.8
DR GERARD,Mengjes,27,51:06.8
DR GERARD,Mesdite,31,51:06.8
DR GERARD,Mbremje,38,51:06.8
PATOS,Mengjes,22,51:06.8
PATOS,Mesdite,27,51:06.8
PATOS,Mbremje,32,51:06.8
DORITOS,Mengjes,42,51:06.8
DORITOS,Mesdite,40,51:06.8
DORITOS,Mbremje,47,51:06.8
JANA,Mengjes,31,51:06.8
JANA,Mesdite,9,51:06.8
JANA,Mbremje,19,51:06.8
SKOPSKO,Mengjes,35,51:06.8
SKOPSKO,Mesdite,29,51:06.8
SKOPSKO,Mbremje,23,51:06.8
Golden Eagle,Mengjes,3,51:06.8
Golden Eagle,Mesdite,9,51:06.8
Golden Eagle,Mbremje,24,51:06.8
Birra Peja,Mengjes,5,51:06.8
Birra Peja,Mesdite,2,51:06.8
Birra Peja,Mbremje,40,51:06.8
Lasko,Mengjes,12,51:06.8
Lasko,Mesdite,28,51:06.8
Lasko,Mbremje,9,51:06.8
B52,Mengjes,23,51:06.8
B52,Mesdite,6,51:06.8
B52,Mbremje,38,51:06.8
VIPA,Mengjes,29,51:06.8
VIPA,Mesdite,1,51:06.8
VIPA,Mbremje,4,51:06.8
DR GERARD,Mengjes,5,51:06.8
DR GERARD,Mesdite,11,51:06.8
DR GERARD,Mbremje,46,51:06.8
PATOS,Mengjes,29,51:06.8
PATOS,Mesdite,47,51:06.8
PATOS,Mbremje,17,51:06.8
DORITOS,Mengjes,9,51:06.8
DORITOS,Mesdite,40,51:06.8
DORITOS,Mbremje,13,51:06.8
JANA,Mengjes,24,51:06.8
JANA,Mesdite,39,51:06.8
JANA,Mbremje,11,51:06.8
SKOPSKO,Mengjes,44,51:06.8
SKOPSKO,Mesdite,18,51:06.8
SKOPSKO,Mbremje,13,51:06.8
Golden Eagle,Mengjes,6,51:06.8
Golden Eagle,Mesdite,50,51:06.8
Golden Eagle,Mbremje,9,51:06.8
Birra Peja,Mengjes,50,51:06.8
Birra Peja,Mesdite,6,51:06.8
Birra Peja,Mbremje,43,51:06.8
Lasko,Mengjes,9,51:06.8
Lasko,Mesdite,15,51:06.8
Lasko,Mbremje,45,51:06.8
B52,Mengjes,28,51:06.8
B52,Mesdite,29,51:06.8
B52,Mbremje,8,51:06.8
VIPA,Mengjes,11,51:06.8
VIPA,Mesdite,45,51:06.8
VIPA,Mbremje,48,51:06.8
DR GERARD,Mengjes,31,51:06.8
DR GERARD,Mesdite,48,51:06.8
DR GERARD,Mbremje,1,51:06.8
PATOS,Mengjes,17,51:06.8
PATOS,Mesdite,14,51:06.8
PATOS,Mbremje,45,51:06.8
DORITOS,Mengjes,23,51:06.8
DORITOS,Mesdite,14,51:06.8
DORITOS,Mbremje,26,51:06.8
JANA,Mengjes,40,51:06.8
JANA,Mesdite,29,51:06.8
JANA,Mbremje,39,51:06.8
SKOPSKO,Mengjes,6,51:06.8
SKOPSKO,Mesdite,16,51:06.8
SKOPSKO,Mbremje,27,51:06.8
Golden Eagle,Mengjes,1,51:06.8
Golden Eagle,Mesdite,27,51:06.8
Golden Eagle,Mbremje,4,51:06.8
Birra Peja,Mengjes,9,51:06.8
Birra Peja,Mesdite,20,51:06.8
Birra Peja,Mbremje,20,51:06.8
Lasko,Mengjes,43,51:06.8
Lasko,Mesdite,32,51:06.8
Lasko,Mbremje,48,51:06.8
B52,Mengjes,45,51:06.8
B52,Mesdite,39,51:06.8
B52,Mbremje,41,51:06.8
VIPA,Mengjes,33,51:06.8
VIPA,Mesdite,41,51:06.8
VIPA,Mbremje,6,51:06.8
DR GERARD,Mengjes,18,51:06.8
DR GERARD,Mesdite,8,51:06.8
DR GERARD,Mbremje,5,51:06.8
PATOS,Mengjes,28,51:06.8
PATOS,Mesdite,21,51:06.8
PATOS,Mbremje,36,51:06.8
DORITOS,Mengjes,38,51:06.8
DORITOS,Mesdite,20,51:06.8
DORITOS,Mbremje,33,51:06.8
JANA,Mengjes,13,51:06.8
JANA,Mesdite,4,51:06.8
JANA,Mbremje,12,51:06.8
SKOPSKO,Mengjes,20,51:06.8
SKOPSKO,Mesdite,49,51:06.8
SKOPSKO,Mbremje,25,51:06.8
Golden Eagle,Mengjes,29,51:06.8
Golden Eagle,Mesdite,2,51:06.8
Golden Eagle,Mbremje,36,51:06.8
Birra Peja,Mengjes,8,51:06.8
Birra Peja,Mesdite,9,51:06.8
Birra Peja,Mbremje,22,51:06.8
Lasko,Mengjes,11,51:06.8
Lasko,Mesdite,19,51:06.8
Lasko,Mbremje,35,51:06.8
B52,Mengjes,16,51:06.8
B52,Mesdite,8,51:06.8
B52,Mbremje,32,51:06.8
VIPA,Mengjes,4,51:06.8
VIPA,Mesdite,42,51:06.8
VIPA,Mbremje,3,51:06.8
DR GERARD,Mengjes,4,51:06.8
DR GERARD,Mesdite,48,51:06.8
DR GERARD,Mbremje,41,51:06.8
PATOS,Mengjes,20,51:06.8
PATOS,Mesdite,28,51:06.8
PATOS,Mbremje,44,51:06.8
DORITOS,Mengjes,1,51:06.8
DORITOS,Mesdite,12,51:06.8
DORITOS,Mbremje,11,51:06.8
JANA,Mengjes,6,51:06.8
JANA,Mesdite,6,51:06.8
JANA,Mbremje,24,51:06.8
SKOPSKO,Mengjes,41,51:06.8
SKOPSKO,Mesdite,1,51:06.8
SKOPSKO,Mbremje,44,51:06.8
Golden Eagle,Mengjes,45,51:06.8
Golden Eagle,Mesdite,23,51:06.8
Golden Eagle,Mbremje,5,51:06.8
Birra Peja,Mengjes,33,51:06.8
Birra Peja,Mesdite,16,51:06.8
Birra Peja,Mbremje,40,51:06.8
Lasko,Mengjes,6,51:06.8
Lasko,Mesdite,16,51:06.8
Lasko,Mbremje,49,51:06.8
B52,Mengjes,4,51:06.8
B52,Mesdite,25,51:06.8
B52,Mbremje,30,51:06.8
VIPA,Mengjes,50,51:06.8
VIPA,Mesdite,22,51:06.8
VIPA,Mbremje,26,51:06.8
DR GERARD,Mengjes,1,51:06.8
DR GERARD,Mesdite,19,51:06.8
DR GERARD,Mbremje,17,51:06.8
PATOS,Mengjes,9,51:06.8
PATOS,Mesdite,16,51:06.8
PATOS,Mbremje,35,51:06.8
DORITOS,Mengjes,36,51:06.8
DORITOS,Mesdite,20,51:06.8
DORITOS,Mbremje,35,51:06.8
JANA,Mengjes,46,51:06.8
JANA,Mesdite,18,51:06.8
JANA,Mbremje,8,51:06.8
SKOPSKO,Mengjes,22,51:06.8
SKOPSKO,Mesdite,20,51:06.8
SKOPSKO,Mbremje,7,51:06.8
Golden Eagle,Mengjes,48,51:06.8
Golden Eagle,Mesdite,37,51:06.8
Golden Eagle,Mbremje,16,51:06.8
Birra Peja,Mengjes,25,51:06.8
Birra Peja,Mesdite,12,51:06.8
Birra Peja,Mbremje,10,51:06.8
Lasko,Mengjes,24,51:06.8
Lasko,Mesdite,18,51:06.8
Lasko,Mbremje,7,51:06.8
B52,Mengjes,19,51:06.8
B52,Mesdite,5,51:06.8
B52,Mbremje,8,51:06.8
VIPA,Mengjes,34,51:06.8
VIPA,Mesdite,47,51:06.8
VIPA,Mbremje,6,51:06.8
DR GERARD,Mengjes,3,51:06.8
DR GERARD,Mesdite,11,51:06.8
DR GERARD,Mbremje,23,51:06.8
PATOS,Mengjes,36,51:06.8
PATOS,Mesdite,34,51:06.8
PATOS,Mbremje,47,51:06.8
DORITOS,Mengjes,39,51:06.8
DORITOS,Mesdite,12,51:06.8
DORITOS,Mbremje,43,51:06.8
JANA,Mengjes,17,51:06.8
JANA,Mesdite,29,51:06.8
JANA,Mbremje,41,51:06.8
SKOPSKO,Mengjes,40,51:06.8
SKOPSKO,Mesdite,1,51:06.8
SKOPSKO,Mbremje,49,51:06.8
Golden Eagle,Mengjes,8,51:06.8
Golden Eagle,Mesdite,47,51:06.8
Golden Eagle,Mbremje,27,51:06.8
Birra Peja,Mengjes,25,51:06.8
Birra Peja,Mesdite,8,51:06.8
Birra Peja,Mbremje,48,51:06.8
Lasko,Mengjes,20,51:06.8
Lasko,Mesdite,41,51:06.8
Lasko,Mbremje,50,51:06.8
B52,Mengjes,1,51:06.8
B52,Mesdite,15,51:06.8
B52,Mbremje,18,51:06.8
VIPA,Mengjes,39,51:06.8
VIPA,Mesdite,14,51:06.8
VIPA,Mbremje,46,51:06.8
DR GERARD,Mengjes,37,51:06.8
DR GERARD,Mesdite,48,51:06.8
DR GERARD,Mbremje,37,51:06.8
PATOS,Mengjes,23,51:06.8
PATOS,Mesdite,14,51:06.8
PATOS,Mbremje,18,51:06.8
DORITOS,Mengjes,45,51:06.8
DORITOS,Mesdite,46,51:06.8
DORITOS,Mbremje,16,51:06.8
JANA,Mengjes,18,51:06.8
JANA,Mesdite,1,51:06.8
JANA,Mbremje,1,51:06.8
SKOPSKO,Mengjes,50,51:06.8
SKOPSKO,Mesdite,1,51:06.8
SKOPSKO,Mbremje,14,51:06.8
Golden Eagle,Mengjes,9,51:06.8
Golden Eagle,Mesdite,29,51:06.8
Golden Eagle,Mbremje,19,51:06.8
Birra Peja,Mengjes,43,51:06.8
Birra Peja,Mesdite,18,51:06.8
Birra Peja,Mbremje,23,51:06.8
Lasko,Mengjes,47,51:06.8
Lasko,Mesdite,31,51:06.8
Lasko,Mbremje,31,51:06.8
B52,Mengjes,33,51:06.8
B52,Mesdite,49,51:06.8
B52,Mbremje,29,51:06.8
VIPA,Mengjes,37,51:06.8
VIPA,Mesdite,25,51:06.8
VIPA,Mbremje,43,51:06.8
DR GERARD,Mengjes,44,51:06.8
DR GERARD,Mesdite,3,51:06.8
DR GERARD,Mbremje,35,51:06.8
PATOS,Mengjes,1,51:06.8
PATOS,Mesdite,40,51:06.8
PATOS,Mbremje,24,51:06.8
DORITOS,Mengjes,39,51:06.8
DORITOS,Mesdite,39,51:06.8
DORITOS,Mbremje,24,51:06.8
JANA,Mengjes,9,51:06.8
JANA,Mesdite,50,51:06.8
JANA,Mbremje,23,51:06.8
SKOPSKO,Mengjes,1,51:06.8
SKOPSKO,Mesdite,18,51:06.8
SKOPSKO,Mbremje,30,51:06.8
Golden Eagle,Mengjes,14,51:06.8
Golden Eagle,Mesdite,29,51:06.8
Golden Eagle,Mbremje,42,51:06.8
Birra Peja,Mengjes,4,51:06.8
Birra Peja,Mesdite,26,51:06.8
Birra Peja,Mbremje,38,51:06.8
Lasko,Mengjes,24,51:06.8
Lasko,Mesdite,1,51:06.8
Lasko,Mbremje,39,51:06.8
B52,Mengjes,33,51:06.8
B52,Mesdite,33,51:06.8
B52,Mbremje,41,51:06.8
VIPA,Mengjes,49,51:06.8
VIPA,Mesdite,33,51:06.8
VIPA,Mbremje,48,51:06.8
DR GERARD,Mengjes,25,51:06.8
DR GERARD,Mesdite,23,51:06.8
DR GERARD,Mbremje,26,51:06.8
PATOS,Mengjes,14,51:06.8
PATOS,Mesdite,19,51:06.8
PATOS,Mbremje,20,51:06.8
DORITOS,Mengjes,9,51:06.8
DORITOS,Mesdite,48,51:06.8
DORITOS,Mbremje,43,51:06.8
JANA,Mengjes,30,51:06.8
JANA,Mesdite,33,51:06.8
JANA,Mbremje,27,51:06.8
SKOPSKO,Mengjes,36,51:06.8
SKOPSKO,Mesdite,30,51:06.8
SKOPSKO,Mbremje,23,51:06.8
Golden Eagle,Mengjes,8,51:06.8
Golden Eagle,Mesdite,16,51:06.8
Golden Eagle,Mbremje,41,51:06.8
Birra Peja,Mengjes,13,51:06.8
Birra Peja,Mesdite,43,51:06.8
Birra Peja,Mbremje,6,51:06.8
Lasko,Mengjes,8,51:06.8
Lasko,Mesdite,35,51:06.8
Lasko,Mbremje,34,51:06.8
B52,Mengjes,38,51:06.8
B52,Mesdite,38,51:06.8
B52,Mbremje,35,51:06.8
VIPA,Mengjes,42,51:06.8
VIPA,Mesdite,39,51:06.8
VIPA,Mbremje,44,51:06.8
DR GERARD,Mengjes,7,51:06.8
DR GERARD,Mesdite,49,51:06.8
DR GERARD,Mbremje,46,51:06.8
PATOS,Mengjes,36,51:06.8
PATOS,Mesdite,10,51:06.8
PATOS,Mbremje,42,51:06.8
DORITOS,Mengjes,36,51:06.8
DORITOS,Mesdite,30,51:06.8
DORITOS,Mbremje,1,51:06.8
JANA,Mengjes,27,51:06.8
JANA,Mesdite,38,51:06.8
JANA,Mbremje,50,51:06.8
SKOPSKO,Mengjes,41,51:06.8
SKOPSKO,Mesdite,2,51:06.8
SKOPSKO,Mbremje,25,51:06.8
Golden Eagle,Mengjes,28,51:06.8
Golden Eagle,Mesdite,27,51:06.8
Golden Eagle,Mbremje,41,51:06.8
Birra Peja,Mengjes,15,51:06.8
Birra Peja,Mesdite,1,51:06.8
Birra Peja,Mbremje,26,51:06.8
Lasko,Mengjes,31,51:06.8
Lasko,Mesdite,36,51:06.8
Lasko,Mbremje,29,51:06.8
B52,Mengjes,12,51:06.8
B52,Mesdite,28,51:06.8
B52,Mbremje,30,51:06.8
VIPA,Mengjes,5,51:06.8
VIPA,Mesdite,25,51:06.8
VIPA,Mbremje,26,51:06.8
DR GERARD,Mengjes,31,51:06.8
DR GERARD,Mesdite,32,51:06.8
DR GERARD,Mbremje,48,51:06.8
PATOS,Mengjes,6,51:06.8
PATOS,Mesdite,24,51:06.8
PATOS,Mbremje,35,51:06.8
DORITOS,Mengjes,38,51:06.8
DORITOS,Mesdite,16,51:06.8
DORITOS,Mbremje,23,51:06.8
JANA,Mengjes,6,51:06.8
JANA,Mesdite,24,51:06.8
JANA,Mbremje,50,51:06.8
SKOPSKO,Mengjes,23,51:06.8
SKOPSKO,Mesdite,41,51:06.8
SKOPSKO,Mbremje,3,51:06.8
Golden Eagle,Mengjes,31,51:06.8
Golden Eagle,Mesdite,36,51:06.8
Golden Eagle,Mbremje,22,51:06.8
Birra Peja,Mengjes,24,51:06.8
Birra Peja,Mesdite,50,51:06.8
Birra Peja,Mbremje,31,51:06.8
Lasko,Mengjes,5,51:06.8
Lasko,Mesdite,14,51:06.8
Lasko,Mbremje,39,51:06.8
B52,Mengjes,38,51:06.8
B52,Mesdite,12,51:06.8
B52,Mbremje,10,51:06.8
VIPA,Mengjes,19,51:06.8
VIPA,Mesdite,2,51:06.8
VIPA,Mbremje,20,51:06.8
DR GERARD,Mengjes,13,51:06.8
DR GERARD,Mesdite,20,51:06.8
DR GERARD,Mbremje,14,51:06.8
PATOS,Mengjes,35,51:06.8
PATOS,Mesdite,27,51:06.8
PATOS,Mbremje,41,51:06.8
DORITOS,Mengjes,2,51:06.8
DORITOS,Mesdite,27,51:06.8
DORITOS,Mbremje,42,51:06.8
JANA,Mengjes,31,51:06.8
JANA,Mesdite,25,51:06.8
JANA,Mbremje,42,51:06.8
SKOPSKO,Mengjes,7,51:06.8
SKOPSKO,Mesdite,42,51:06.8
SKOPSKO,Mbremje,41,51:06.8
Golden Eagle,Mengjes,5,51:06.8
Golden Eagle,Mesdite,4,51:06.8
Golden Eagle,Mbremje,4,51:06.8
Birra Peja,Mengjes,20,51:06.8
Birra Peja,Mesdite,8,51:06.8
Birra Peja,Mbremje,42,51:06.8
Lasko,Mengjes,45,51:06.8
Lasko,Mesdite,16,51:06.8
Lasko,Mbremje,13,51:06.8
B52,Mengjes,32,51:06.8
B52,Mesdite,33,51:06.8
B52,Mbremje,24,51:06.8
VIPA,Mengjes,46,51:06.8
VIPA,Mesdite,36,51:06.8
VIPA,Mbremje,29,51:06.8
DR GERARD,Mengjes,33,51:06.8
DR GERARD,Mesdite,30,51:06.8
DR GERARD,Mbremje,37,51:06.8
PATOS,Mengjes,3,51:06.8
PATOS,Mesdite,29,51:06.8
PATOS,Mbremje,5,51:06.8
DORITOS,Mengjes,46,51:06.8
DORITOS,Mesdite,19,51:06.8
DORITOS,Mbremje,29,51:06.8
JANA,Mengjes,13,51:06.8
JANA,Mesdite,16,51:06.8
JANA,Mbremje,18,51:06.8
SKOPSKO,Mengjes,43,51:06.8
SKOPSKO,Mesdite,8,51:06.8
SKOPSKO,Mbremje,21,51:06.8
Golden Eagle,Mengjes,23,51:06.8
Golden Eagle,Mesdite,44,51:06.8
Golden Eagle,Mbremje,36,51:06.8
Birra Peja,Mengjes,44,51:06.8
Birra Peja,Mesdite,4,51:06.8
Birra Peja,Mbremje,48,51:06.8
Lasko,Mengjes,4,51:06.8
Lasko,Mesdite,42,51:06.8
Lasko,Mbremje,40,51:06.8
B52,Mengjes,17,51:06.8
B52,Mesdite,17,51:06.8
B52,Mbremje,17,51:06.8
VIPA,Mengjes,43,51:06.8
VIPA,Mesdite,34,51:06.8
VIPA,Mbremje,48,51:06.8
DR GERARD,Mengjes,27,51:06.8
DR GERARD,Mesdite,11,51:06.8
DR GERARD,Mbremje,33,51:06.8
PATOS,Mengjes,5,51:06.8
PATOS,Mesdite,42,51:06.8
PATOS,Mbremje,7,51:06.8
DORITOS,Mengjes,45,51:06.8
DORITOS,Mesdite,36,51:06.8
DORITOS,Mbremje,3,51:06.8
JANA,Mengjes,5,51:06.8
JANA,Mesdite,29,51:06.8
JANA,Mbremje,41,51:06.8
SKOPSKO,Mengjes,49,51:06.8
SKOPSKO,Mesdite,15,51:06.8
SKOPSKO,Mbremje,34,51:06.8
Golden Eagle,Mengjes,33,51:06.8
Golden Eagle,Mesdite,27,51:06.8
Golden Eagle,Mbremje,36,51:06.8
Birra Peja,Mengjes,18,51:06.8
Birra Peja,Mesdite,50,51:06.8
Birra Peja,Mbremje,40,51:06.8
Lasko,Mengjes,46,51:06.8
Lasko,Mesdite,17,51:06.8
Lasko,Mbremje,44,51:06.8
B52,Mengjes,20,51:06.8
B52,Mesdite,31,51:06.8
B52,Mbremje,29,51:06.8
VIPA,Mengjes,23,51:06.8
VIPA,Mesdite,26,51:06.8
VIPA,Mbremje,42,51:06.8
DR GERARD,Mengjes,1,51:06.8
DR GERARD,Mesdite,36,51:06.8
DR GERARD,Mbremje,38,51:06.8
PATOS,Mengjes,18,51:06.8
PATOS,Mesdite,16,51:06.8
PATOS,Mbremje,36,51:06.8
DORITOS,Mengjes,41,51:06.8
DORITOS,Mesdite,29,51:06.8
DORITOS,Mbremje,4,51:06.8
JANA,Mengjes,26,51:06.8
JANA,Mesdite,15,51:06.8
JANA,Mbremje,26,51:06.8
SKOPSKO,Mengjes,24,51:06.8
SKOPSKO,Mesdite,25,51:06.8
SKOPSKO,Mbremje,36,51:06.8
Golden Eagle,Mengjes,48,51:06.8
Golden Eagle,Mesdite,46,51:06.8
Golden Eagle,Mbremje,27,51:06.8
Birra Peja,Mengjes,26,51:06.8
Birra Peja,Mesdite,28,51:06.8
Birra Peja,Mbremje,36,51:06.8
Lasko,Mengjes,32,51:06.8
Lasko,Mesdite,39,51:06.8
Lasko,Mbremje,8,51:06.8
B52,Mengjes,17,51:06.8
B52,Mesdite,40,51:06.8
B52,Mbremje,15,51:06.8
VIPA,Mengjes,31,51:06.8
VIPA,Mesdite,48,51:06.8
VIPA,Mbremje,36,51:06.8
DR GERARD,Mengjes,19,51:06.8
DR GERARD,Mesdite,25,51:06.8
DR GERARD,Mbremje,47,51:06.8
PATOS,Mengjes,1,51:06.8
PATOS,Mesdite,39,51:06.8
PATOS,Mbremje,10,51:06.8
DORITOS,Mengjes,26,51:06.8
DORITOS,Mesdite,31,51:06.8
DORITOS,Mbremje,37,51:06.8
JANA,Mengjes,17,51:06.8
JANA,Mesdite,14,51:06.8
JANA,Mbremje,24,51:06.8
SKOPSKO,Mengjes,29,51:06.8
SKOPSKO,Mesdite,33,51:06.8
SKOPSKO,Mbremje,28,51:06.8
Golden Eagle,Mengjes,37,51:06.8
Golden Eagle,Mesdite,11,51:06.8
Golden Eagle,Mbremje,15,51:06.8
Birra Peja,Mengjes,41,51:06.8
Birra Peja,Mesdite,26,51:06.8
Birra Peja,Mbremje,10,51:06.8
Lasko,Mengjes,40,51:06.8
Lasko,Mesdite,48,51:06.8
Lasko,Mbremje,33,51:06.8
B52,Mengjes,6,51:06.8
B52,Mesdite,11,51:06.8
B52,Mbremje,31,51:06.8
VIPA,Mengjes,46,51:06.8
VIPA,Mesdite,6,51:06.8
VIPA,Mbremje,27,51:06.8
DR GERARD,Mengjes,38,51:06.8
DR GERARD,Mesdite,49,51:06.8
DR GERARD,Mbremje,25,51:06.8
PATOS,Mengjes,28,51:06.8
PATOS,Mesdite,16,51:06.8
PATOS,Mbremje,33,51:06.8
DORITOS,Mengjes,41,51:06.8
DORITOS,Mesdite,6,51:06.8
DORITOS,Mbremje,38,51:06.8
JANA,Mengjes,13,51:06.8
JANA,Mesdite,1,51:06.8
JANA,Mbremje,46,51:06.8
SKOPSKO,Mengjes,42,51:06.8
SKOPSKO,Mesdite,50,51:06.8
SKOPSKO,Mbremje,41,51:06.8
Golden Eagle,Mengjes,7,51:06.8
Golden Eagle,Mesdite,47,51:06.8
Golden Eagle,Mbremje,23,51:06.8
Birra Peja,Mengjes,7,51:06.8
Birra Peja,Mesdite,43,51:06.8
Birra Peja,Mbremje,15,51:06.8
Lasko,Mengjes,49,51:06.8
Lasko,Mesdite,46,51:06.8
Lasko,Mbremje,9,51:06.8
B52,Mengjes,26,51:06.8
B52,Mesdite,11,51:06.8
B52,Mbremje,12,51:06.8
VIPA,Mengjes,15,51:06.8
VIPA,Mesdite,14,51:06.8
VIPA,Mbremje,32,51:06.8
DR GERARD,Mengjes,2,51:06.8
DR GERARD,Mesdite,30,51:06.8
DR GERARD,Mbremje,23,51:06.8
PATOS,Mengjes,30,51:06.8
PATOS,Mesdite,36,51:06.8
PATOS,Mbremje,10,51:06.8
DORITOS,Mengjes,49,51:06.8
DORITOS,Mesdite,29,51:06.8
DORITOS,Mbremje,34,51:06.8
JANA,Mengjes,5,51:06.8
JANA,Mesdite,44,51:06.8
JANA,Mbremje,20,51:06.8
SKOPSKO,Mengjes,29,51:06.8
SKOPSKO,Mesdite,47,51:06.8
SKOPSKO,Mbremje,29,51:06.8
Golden Eagle,Mengjes,11,51:06.8
Golden Eagle,Mesdite,37,51:06.8
Golden Eagle,Mbremje,43,51:06.8
Birra Peja,Mengjes,22,51:06.8
Birra Peja,Mesdite,45,51:06.8
Birra Peja,Mbremje,13,51:06.8
Lasko,Mengjes,31,51:06.8
Lasko,Mesdite,5,51:06.8
Lasko,Mbremje,32,51:06.8
B52,Mengjes,27,51:06.8
B52,Mesdite,8,51:06.8
B52,Mbremje,14,51:06.8
VIPA,Mengjes,21,51:06.8
VIPA,Mesdite,31,51:06.8
VIPA,Mbremje,34,51:06.8
DR GERARD,Mengjes,13,51:06.8
DR GERARD,Mesdite,28,51:06.8
DR GERARD,Mbremje,15,51:06.8
PATOS,Mengjes,33,51:06.8
PATOS,Mesdite,4,51:06.8
PATOS,Mbremje,16,51:06.8
DORITOS,Mengjes,27,51:06.8
DORITOS,Mesdite,21,51:06.8
DORITOS,Mbremje,46,51:06.8
JANA,Mengjes,13,51:06.8
JANA,Mesdite,10,51:06.8
JANA,Mbremje,12,51:06.8
SKOPSKO,Mengjes,8,51:06.8
SKOPSKO,Mesdite,29,51:06.8
SKOPSKO,Mbremje,6,51:06.8
Golden Eagle,Mengjes,6,51:06.8
Golden Eagle,Mesdite,38,51:06.8
Golden Eagle,Mbremje,1,51:06.8
Birra Peja,Mengjes,42,51:06.8
Birra Peja,Mesdite,46,51:06.8
Birra Peja,Mbremje,1,51:06.8
Lasko,Mengjes,48,51:06.8
Lasko,Mesdite,23,51:06.8
Lasko,Mbremje,22,51:06.8
B52,Mengjes,8,51:06.8
B52,Mesdite,5,51:06.8
B52,Mbremje,47,51:06.8
VIPA,Mengjes,4,51:06.8
VIPA,Mesdite,42,51:06.8
VIPA,Mbremje,14,51:06.8
DR GERARD,Mengjes,9,51:06.8
DR GERARD,Mesdite,49,51:06.8
DR GERARD,Mbremje,8,51:06.8
PATOS,Mengjes,47,51:06.8
PATOS,Mesdite,29,51:06.8
PATOS,Mbremje,44,51:06.8
DORITOS,Mengjes,20,51:06.8
DORITOS,Mesdite,30,51:06.8
DORITOS,Mbremje,3,51:06.8
JANA,Mengjes,24,51:06.8
JANA,Mesdite,8,51:06.8
JANA,Mbremje,27,51:06.8
SKOPSKO,Mengjes,38,51:06.8
SKOPSKO,Mesdite,41,51:06.8
SKOPSKO,Mbremje,48,51:06.8
