Produkti,KohaDites,Shitjet,Data
B52,Mbremje,35,5/23/2022
VIPA,Mengjes,39,5/23/2022
VIPA,Mesdite,3,5/23/2022
VIPA,Mbremje,42,5/23/2022
DR GERARD,Mengjes,33,5/23/2022
DR GERARD,Mesdite,14,5/23/2022
DR GERARD,Mbremje,10,5/23/2022
PATOS,Mengjes,42,5/23/2022
PATOS,Mesdite,2,5/23/2022
PATOS,Mbremje,40,5/23/2022
DORITOS,Mengjes,43,5/23/2022
DORITOS,Mesdite,6,5/23/2022
DORITOS,Mbremje,42,5/23/2022
JANA,Mengjes,2,5/23/2022
JANA,Mesdite,12,5/23/2022
JANA,Mbremje,4,5/23/2022
SKOPSKO,Mengjes,37,5/23/2022
SKOPSKO,Mesdite,7,5/23/2022
SKOPSKO,Mbremje,37,5/23/2022
Golden Eagle,Mengjes,24,5/24/2022
Golden Eagle,Mesdite,15,5/24/2022
Golden Eagle,Mbremje,47,5/24/2022
Birra Peja,Mengjes,23,5/24/2022
Birra Peja,Mesdite,28,5/24/2022
Birra Peja,Mbremje,36,5/24/2022
Lasko,Mengjes,13,5/24/2022
Lasko,Mesdite,6,5/24/2022
Lasko,Mbremje,50,5/24/2022
B52,Mengjes,43,5/24/2022
B52,Mesdite,7,5/24/2022
B52,Mbremje,34,5/24/2022
VIPA,Mengjes,19,5/24/2022
VIPA,Mesdite,45,5/24/2022
VIPA,Mbremje,46,5/24/2022
DR GERARD,Mengjes,20,5/24/2022
DR GERARD,Mesdite,30,5/24/2022
DR GERARD,Mbremje,47,5/24/2022
PATOS,Mengjes,25,5/24/2022
PATOS,Mesdite,40,5/24/2022
PATOS,Mbremje,31,5/24/2022
DORITOS,Mengjes,48,5/24/2022
DORITOS,Mesdite,4,5/24/2022
DORITOS,Mbremje,3,5/24/2022
JANA,Mengjes,11,5/24/2022
JANA,Mesdite,9,5/24/2022
JANA,Mbremje,6,5/24/2022
SKOPSKO,Mengjes,6,5/24/2022
SKOPSKO,Mesdite,40,5/24/2022
SKOPSKO,Mbremje,44,5/24/2022
Golden Eagle,Mengjes,24,5/25/2022
Golden Eagle,Mesdite,6,5/25/2022
Golden Eagle,Mbremje,30,5/25/2022
Birra Peja,Mengjes,41,5/25/2022
Birra Peja,Mesdite,29,5/25/2022
Birra Peja,Mbremje,35,5/25/2022
Lasko,Mengjes,33,5/25/2022
Lasko,Mesdite,7,5/25/2022
Lasko,Mbremje,41,5/25/2022
B52,Mengjes,48,5/25/2022
B52,Mesdite,9,5/25/2022
B52,Mbremje,17,5/25/2022
VIPA,Mengjes,5,5/25/2022
VIPA,Mesdite,40,5/25/2022
VIPA,Mbremje,44,5/25/2022
DR GERARD,Mengjes,46,5/25/2022
DR GERARD,Mesdite,43,5/25/2022
DR GERARD,Mbremje,42,5/25/2022
PATOS,Mengjes,30,5/25/2022
PATOS,Mesdite,6,5/25/2022
PATOS,Mbremje,35,5/25/2022
DORITOS,Mengjes,32,5/25/2022
DORITOS,Mesdite,15,5/25/2022
DORITOS,Mbremje,48,5/25/2022
JANA,Mengjes,34,5/25/2022
JANA,Mesdite,5,5/25/2022
JANA,Mbremje,40,5/25/2022
SKOPSKO,Mengjes,3,5/25/2022
SKOPSKO,Mesdite,44,5/25/2022
SKOPSKO,Mbremje,2,5/25/2022
Golden Eagle,Mengjes,24,5/26/2022
Golden Eagle,Mesdite,20,5/26/2022
Golden Eagle,Mbremje,16,5/26/2022
Birra Peja,Mengjes,8,5/26/2022
Birra Peja,Mesdite,13,5/26/2022
Birra Peja,Mbremje,23,5/26/2022
Lasko,Mengjes,10,5/26/2022
Lasko,Mesdite,16,5/26/2022
Lasko,Mbremje,35,5/26/2022
B52,Mengjes,40,5/26/2022
B52,Mesdite,33,5/26/2022
B52,Mbremje,45,5/26/2022
VIPA,Mengjes,3,5/26/2022
VIPA,Mesdite,18,5/26/2022
VIPA,Mbremje,46,5/26/2022
DR GERARD,Mengjes,20,5/26/2022
DR GERARD,Mesdite,9,5/26/2022
DR GERARD,Mbremje,20,5/26/2022
PATOS,Mengjes,14,5/26/2022
PATOS,Mesdite,6,5/26/2022
PATOS,Mbremje,33,5/26/2022
DORITOS,Mengjes,41,5/26/2022
DORITOS,Mesdite,42,5/26/2022
DORITOS,Mbremje,33,5/26/2022
JANA,Mengjes,49,5/26/2022
JANA,Mesdite,21,5/26/2022
JANA,Mbremje,35,5/26/2022
SKOPSKO,Mengjes,25,5/26/2022
SKOPSKO,Mesdite,17,5/26/2022
SKOPSKO,Mbremje,25,5/26/2022
Golden Eagle,Mengjes,28,5/27/2022
Golden Eagle,Mesdite,35,5/27/2022
Golden Eagle,Mbremje,4,5/27/2022
Birra Peja,Mengjes,13,5/27/2022
Birra Peja,Mesdite,48,5/27/2022
Birra Peja,Mbremje,17,5/27/2022
Lasko,Mengjes,16,5/27/2022
Lasko,Mesdite,11,5/27/2022
Lasko,Mbremje,8,5/27/2022
B52,Mengjes,37,5/27/2022
B52,Mesdite,12,5/27/2022
B52,Mbremje,5,5/27/2022
VIPA,Mengjes,38,5/27/2022
VIPA,Mesdite,3,5/27/2022
VIPA,Mbremje,35,5/27/2022
DR GERARD,Mengjes,4,5/27/2022
DR GERARD,Mesdite,18,5/27/2022
DR GERARD,Mbremje,24,5/27/2022
PATOS,Mengjes,12,5/27/2022
PATOS,Mesdite,12,5/27/2022
PATOS,Mbremje,32,5/27/2022
DORITOS,Mengjes,28,5/27/2022
DORITOS,Mesdite,5,5/27/2022
DORITOS,Mbremje,31,5/27/2022
JANA,Mengjes,28,5/27/2022
JANA,Mesdite,11,5/27/2022
JANA,Mbremje,21,5/27/2022
SKOPSKO,Mengjes,3,5/27/2022
SKOPSKO,Mesdite,43,5/27/2022
SKOPSKO,Mbremje,4,5/27/2022
Golden Eagle,Mengjes,50,5/28/2022
Golden Eagle,Mesdite,12,5/28/2022
Golden Eagle,Mbremje,27,5/28/2022
Birra Peja,Mengjes,39,5/28/2022
Birra Peja,Mesdite,39,5/28/2022
Birra Peja,Mbremje,42,5/28/2022
Lasko,Mengjes,49,5/28/2022
Lasko,Mesdite,10,5/28/2022
Lasko,Mbremje,12,5/28/2022
B52,Mengjes,26,5/28/2022
B52,Mesdite,40,5/28/2022
B52,Mbremje,19,5/28/2022
VIPA,Mengjes,26,5/28/2022
VIPA,Mesdite,16,5/28/2022
VIPA,Mbremje,6,5/28/2022
DR GERARD,Mengjes,6,5/28/2022
DR GERARD,Mesdite,24,5/28/2022
DR GERARD,Mbremje,33,5/28/2022
PATOS,Mengjes,1,5/28/2022
PATOS,Mesdite,33,5/28/2022
PATOS,Mbremje,27,5/28/2022
DORITOS,Mengjes,35,5/28/2022
DORITOS,Mesdite,29,5/28/2022
DORITOS,Mbremje,46,5/28/2022
JANA,Mengjes,15,5/28/2022
JANA,Mesdite,7,5/28/2022
JANA,Mbremje,12,5/28/2022
SKOPSKO,Mengjes,39,5/28/2022
SKOPSKO,Mesdite,37,5/28/2022
SKOPSKO,Mbremje,50,5/28/2022
Golden Eagle,Mengjes,29,5/29/2022
Golden Eagle,Mesdite,33,5/29/2022
Golden Eagle,Mbremje,13,5/29/2022
Birra Peja,Mengjes,47,5/29/2022
Birra Peja,Mesdite,38,5/29/2022
Birra Peja,Mbremje,5,5/29/2022
Lasko,Mengjes,46,5/29/2022
Lasko,Mesdite,12,5/29/2022
Lasko,Mbremje,12,5/29/2022
B52,Mengjes,18,5/29/2022
B52,Mesdite,19,5/29/2022
B52,Mbremje,49,5/29/2022
VIPA,Mengjes,20,5/29/2022
VIPA,Mesdite,24,5/29/2022
VIPA,Mbremje,22,5/29/2022
DR GERARD,Mengjes,33,5/29/2022
DR GERARD,Mesdite,40,5/29/2022
DR GERARD,Mbremje,46,5/29/2022
PATOS,Mengjes,35,5/29/2022
PATOS,Mesdite,7,5/29/2022
PATOS,Mbremje,35,5/29/2022
DORITOS,Mengjes,9,5/29/2022
DORITOS,Mesdite,41,5/29/2022
DORITOS,Mbremje,25,5/29/2022
JANA,Mengjes,8,5/29/2022
JANA,Mesdite,47,5/29/2022
JANA,Mbremje,12,5/29/2022
SKOPSKO,Mengjes,39,5/29/2022
SKOPSKO,Mesdite,44,5/29/2022
SKOPSKO,Mbremje,17,5/29/2022
Golden Eagle,Mengjes,31,5/30/2022
Golden Eagle,Mesdite,43,5/30/2022
Golden Eagle,Mbremje,17,5/30/2022
Birra Peja,Mengjes,45,5/30/2022
Birra Peja,Mesdite,24,5/30/2022
Birra Peja,Mbremje,17,5/30/2022
Lasko,Mengjes,40,5/30/2022
Lasko,Mesdite,35,5/30/2022
Lasko,Mbremje,42,5/30/2022
B52,Mengjes,49,5/30/2022
B52,Mesdite,6,5/30/2022
B52,Mbremje,5,5/30/2022
VIPA,Mengjes,25,5/30/2022
VIPA,Mesdite,22,5/30/2022
VIPA,Mbremje,22,5/30/2022
DR GERARD,Mengjes,34,5/30/2022
DR GERARD,Mesdite,40,5/30/2022
DR GERARD,Mbremje,4,5/30/2022
PATOS,Mengjes,41,5/30/2022
PATOS,Mesdite,22,5/30/2022
PATOS,Mbremje,26,5/30/2022
DORITOS,Mengjes,24,5/30/2022
DORITOS,Mesdite,10,5/30/2022
DORITOS,Mbremje,4,5/30/2022
JANA,Mengjes,1,5/30/2022
JANA,Mesdite,37,5/30/2022
JANA,Mbremje,30,5/30/2022
SKOPSKO,Mengjes,9,5/30/2022
SKOPSKO,Mesdite,18,5/30/2022
SKOPSKO,Mbremje,17,5/30/2022
Golden Eagle,Mengjes,20,5/31/2022
Golden Eagle,Mesdite,10,5/31/2022
Golden Eagle,Mbremje,43,5/31/2022
Birra Peja,Mengjes,49,5/31/2022
Birra Peja,Mesdite,8,5/31/2022
Birra Peja,Mbremje,8,5/31/2022
Lasko,Mengjes,48,5/31/2022
Lasko,Mesdite,27,5/31/2022
Lasko,Mbremje,3,5/31/2022
B52,Mengjes,34,5/31/2022
B52,Mesdite,47,5/31/2022
B52,Mbremje,19,5/31/2022
VIPA,Mengjes,37,5/31/2022
VIPA,Mesdite,26,5/31/2022
VIPA,Mbremje,47,5/31/2022
DR GERARD,Mengjes,22,5/31/2022
DR GERARD,Mesdite,44,5/31/2022
DR GERARD,Mbremje,23,5/31/2022
PATOS,Mengjes,38,5/31/2022
PATOS,Mesdite,27,5/31/2022
PATOS,Mbremje,37,5/31/2022
DORITOS,Mengjes,10,5/31/2022
DORITOS,Mesdite,29,5/31/2022
DORITOS,Mbremje,14,5/31/2022
JANA,Mengjes,43,5/31/2022
JANA,Mesdite,37,5/31/2022
JANA,Mbremje,34,5/31/2022
SKOPSKO,Mengjes,24,5/31/2022
SKOPSKO,Mesdite,32,5/31/2022
SKOPSKO,Mbremje,7,5/31/2022
Golden Eagle,Mengjes,13,6/1/2022
Golden Eagle,Mesdite,25,6/1/2022
Golden Eagle,Mbremje,12,6/1/2022
Birra Peja,Mengjes,15,6/1/2022
Birra Peja,Mesdite,17,6/1/2022
Birra Peja,Mbremje,1,6/1/2022
Lasko,Mengjes,37,6/1/2022
Lasko,Mesdite,1,6/1/2022
Lasko,Mbremje,35,6/1/2022
B52,Mengjes,45,6/1/2022
B52,Mesdite,2,6/1/2022
B52,Mbremje,30,6/1/2022
VIPA,Mengjes,5,6/1/2022
VIPA,Mesdite,1,6/1/2022
VIPA,Mbremje,27,6/1/2022
DR GERARD,Mengjes,19,6/1/2022
DR GERARD,Mesdite,13,6/1/2022
DR GERARD,Mbremje,20,6/1/2022
PATOS,Mengjes,24,6/1/2022
PATOS,Mesdite,9,6/1/2022
PATOS,Mbremje,27,6/1/2022
DORITOS,Mengjes,36,6/1/2022
DORITOS,Mesdite,15,6/1/2022
DORITOS,Mbremje,41,6/1/2022
JANA,Mengjes,41,6/1/2022
JANA,Mesdite,20,6/1/2022
JANA,Mbremje,45,6/1/2022
SKOPSKO,Mengjes,5,6/1/2022
SKOPSKO,Mesdite,25,6/1/2022
SKOPSKO,Mbremje,30,6/1/2022
Golden Eagle,Mengjes,48,6/2/2022
Golden Eagle,Mesdite,2,6/2/2022
Golden Eagle,Mbremje,7,6/2/2022
Birra Peja,Mengjes,8,6/2/2022
Birra Peja,Mesdite,46,6/2/2022
Birra Peja,Mbremje,29,6/2/2022
Lasko,Mengjes,5,6/2/2022
Lasko,Mesdite,28,6/2/2022
Lasko,Mbremje,28,6/2/2022
B52,Mengjes,50,6/2/2022
B52,Mesdite,8,6/2/2022
B52,Mbremje,33,6/2/2022
VIPA,Mengjes,10,6/2/2022
VIPA,Mesdite,28,6/2/2022
VIPA,Mbremje,18,6/2/2022
DR GERARD,Mengjes,44,6/2/2022
DR GERARD,Mesdite,44,6/2/2022
DR GERARD,Mbremje,31,6/2/2022
PATOS,Mengjes,9,6/2/2022
PATOS,Mesdite,4,6/2/2022
PATOS,Mbremje,46,6/2/2022
DORITOS,Mengjes,43,6/2/2022
DORITOS,Mesdite,21,6/2/2022
DORITOS,Mbremje,7,6/2/2022
JANA,Mengjes,8,6/2/2022
JANA,Mesdite,3,6/2/2022
JANA,Mbremje,19,6/2/2022
SKOPSKO,Mengjes,14,6/2/2022
SKOPSKO,Mesdite,7,6/2/2022
SKOPSKO,Mbremje,10,6/2/2022
Golden Eagle,Mengjes,2,6/3/2022
Golden Eagle,Mesdite,21,6/3/2022
Golden Eagle,Mbremje,27,6/3/2022
Birra Peja,Mengjes,45,6/3/2022
Birra Peja,Mesdite,10,6/3/2022
Birra Peja,Mbremje,35,6/3/2022
Lasko,Mengjes,1,6/3/2022
Lasko,Mesdite,42,6/3/2022
Lasko,Mbremje,5,6/3/2022
B52,Mengjes,5,6/3/2022
B52,Mesdite,9,6/3/2022
B52,Mbremje,32,6/3/2022
VIPA,Mengjes,17,6/3/2022
VIPA,Mesdite,38,6/3/2022
VIPA,Mbremje,28,6/3/2022
DR GERARD,Mengjes,6,6/3/2022
DR GERARD,Mesdite,20,6/3/2022
DR GERARD,Mbremje,36,6/3/2022
PATOS,Mengjes,42,6/3/2022
PATOS,Mesdite,32,6/3/2022
PATOS,Mbremje,9,6/3/2022
DORITOS,Mengjes,12,6/3/2022
DORITOS,Mesdite,26,6/3/2022
DORITOS,Mbremje,1,6/3/2022
JANA,Mengjes,9,6/3/2022
JANA,Mesdite,34,6/3/2022
JANA,Mbremje,18,6/3/2022
SKOPSKO,Mengjes,46,6/3/2022
SKOPSKO,Mesdite,16,6/3/2022
SKOPSKO,Mbremje,11,6/3/2022
Golden Eagle,Mengjes,43,6/4/2022
Golden Eagle,Mesdite,8,6/4/2022
Golden Eagle,Mbremje,49,6/4/2022
Birra Peja,Mengjes,17,6/4/2022
Birra Peja,Mesdite,15,6/4/2022
Birra Peja,Mbremje,33,6/4/2022
Lasko,Mengjes,5,6/4/2022
Lasko,Mesdite,32,6/4/2022
Lasko,Mbremje,47,6/4/2022
B52,Mengjes,26,6/4/2022
B52,Mesdite,18,6/4/2022
B52,Mbremje,27,6/4/2022
VIPA,Mengjes,47,6/4/2022
VIPA,Mesdite,41,6/4/2022
VIPA,Mbremje,9,6/4/2022
DR GERARD,Mengjes,50,6/4/2022
DR GERARD,Mesdite,46,6/4/2022
DR GERARD,Mbremje,17,6/4/2022
PATOS,Mengjes,25,6/4/2022
PATOS,Mesdite,39,6/4/2022
PATOS,Mbremje,11,6/4/2022
DORITOS,Mengjes,31,6/4/2022
DORITOS,Mesdite,4,6/4/2022
DORITOS,Mbremje,21,6/4/2022
JANA,Mengjes,34,6/4/2022
JANA,Mesdite,26,6/4/2022
JANA,Mbremje,30,6/4/2022
SKOPSKO,Mengjes,47,6/4/2022
SKOPSKO,Mesdite,41,6/4/2022
SKOPSKO,Mbremje,2,6/4/2022
Golden Eagle,Mengjes,1,6/5/2022
Golden Eagle,Mesdite,19,6/5/2022
Golden Eagle,Mbremje,33,6/5/2022
Birra Peja,Mengjes,6,6/5/2022
Birra Peja,Mesdite,21,6/5/2022
Birra Peja,Mbremje,11,6/5/2022
Lasko,Mengjes,10,6/5/2022
Lasko,Mesdite,28,6/5/2022
Lasko,Mbremje,31,6/5/2022
B52,Mengjes,45,6/5/2022
B52,Mesdite,26,6/5/2022
B52,Mbremje,10,6/5/2022
VIPA,Mengjes,20,6/5/2022
VIPA,Mesdite,9,6/5/2022
VIPA,Mbremje,50,6/5/2022
DR GERARD,Mengjes,8,6/5/2022
DR GERARD,Mesdite,17,6/5/2022
DR GERARD,Mbremje,39,6/5/2022
PATOS,Mengjes,39,6/5/2022
PATOS,Mesdite,1,6/5/2022
PATOS,Mbremje,15,6/5/2022
DORITOS,Mengjes,45,6/5/2022
DORITOS,Mesdite,16,6/5/2022
DORITOS,Mbremje,27,6/5/2022
JANA,Mengjes,22,6/5/2022
JANA,Mesdite,10,6/5/2022
JANA,Mbremje,24,6/5/2022
SKOPSKO,Mengjes,16,6/5/2022
SKOPSKO,Mesdite,1,6/5/2022
SKOPSKO,Mbremje,23,6/5/2022
Golden Eagle,Mengjes,44,6/6/2022
Golden Eagle,Mesdite,50,6/6/2022
Golden Eagle,Mbremje,48,6/6/2022
Birra Peja,Mengjes,50,6/6/2022
Birra Peja,Mesdite,48,6/6/2022
Birra Peja,Mbremje,9,6/6/2022
Lasko,Mengjes,5,6/6/2022
Lasko,Mesdite,37,6/6/2022
Lasko,Mbremje,48,6/6/2022
B52,Mengjes,37,6/6/2022
B52,Mesdite,13,6/6/2022
B52,Mbremje,4,6/6/2022
VIPA,Mengjes,39,6/6/2022
VIPA,Mesdite,33,6/6/2022
VIPA,Mbremje,12,6/6/2022
DR GERARD,Mengjes,32,6/6/2022
DR GERARD,Mesdite,44,6/6/2022
DR GERARD,Mbremje,27,6/6/2022
PATOS,Mengjes,46,6/6/2022
PATOS,Mesdite,8,6/6/2022
PATOS,Mbremje,5,6/6/2022
DORITOS,Mengjes,19,6/6/2022
DORITOS,Mesdite,14,6/6/2022
DORITOS,Mbremje,25,6/6/2022
JANA,Mengjes,26,6/6/2022
JANA,Mesdite,48,6/6/2022
JANA,Mbremje,27,6/6/2022
SKOPSKO,Mengjes,3,6/6/2022
SKOPSKO,Mesdite,24,6/6/2022
SKOPSKO,Mbremje,3,6/6/2022
Golden Eagle,Mengjes,34,6/7/2022
Golden Eagle,Mesdite,48,6/7/2022
Golden Eagle,Mbremje,13,6/7/2022
Birra Peja,Mengjes,21,6/7/2022
Birra Peja,Mesdite,35,6/7/2022
Birra Peja,Mbremje,37,6/7/2022
Lasko,Mengjes,50,6/7/2022
Lasko,Mesdite,43,6/7/2022
Lasko,Mbremje,47,6/7/2022
B52,Mengjes,3,6/7/2022
B52,Mesdite,29,6/7/2022
B52,Mbremje,15,6/7/2022
VIPA,Mengjes,48,6/7/2022
VIPA,Mesdite,11,6/7/2022
VIPA,Mbremje,50,6/7/2022
DR GERARD,Mengjes,46,6/7/2022
DR GERARD,Mesdite,24,6/7/2022
DR GERARD,Mbremje,33,6/7/2022
PATOS,Mengjes,31,6/7/2022
PATOS,Mesdite,50,6/7/2022
PATOS,Mbremje,16,6/7/2022
DORITOS,Mengjes,10,6/7/2022
DORITOS,Mesdite,11,6/7/2022
DORITOS,Mbremje,28,6/7/2022
JANA,Mengjes,7,6/7/2022
JANA,Mesdite,37,6/7/2022
JANA,Mbremje,31,6/7/2022
SKOPSKO,Mengjes,9,6/7/2022
SKOPSKO,Mesdite,5,6/7/2022
SKOPSKO,Mbremje,43,6/7/2022
Golden Eagle,Mengjes,11,6/8/2022
Golden Eagle,Mesdite,28,6/8/2022
Golden Eagle,Mbremje,23,6/8/2022
Birra Peja,Mengjes,2,6/8/2022
Birra Peja,Mesdite,11,6/8/2022
Birra Peja,Mbremje,13,6/8/2022
Lasko,Mengjes,2,6/8/2022
Lasko,Mesdite,34,6/8/2022
Lasko,Mbremje,47,6/8/2022
B52,Mengjes,45,6/8/2022
B52,Mesdite,44,6/8/2022
B52,Mbremje,17,6/8/2022
VIPA,Mengjes,27,6/8/2022
VIPA,Mesdite,7,6/8/2022
VIPA,Mbremje,43,6/8/2022
DR GERARD,Mengjes,41,6/8/2022
DR GERARD,Mesdite,5,6/8/2022
DR GERARD,Mbremje,38,6/8/2022
PATOS,Mengjes,48,6/8/2022
PATOS,Mesdite,37,6/8/2022
PATOS,Mbremje,3,6/8/2022
DORITOS,Mengjes,35,6/8/2022
DORITOS,Mesdite,31,6/8/2022
DORITOS,Mbremje,8,6/8/2022
JANA,Mengjes,26,6/8/2022
JANA,Mesdite,23,6/8/2022
JANA,Mbremje,41,6/8/2022
SKOPSKO,Mengjes,48,6/8/2022
SKOPSKO,Mesdite,32,6/8/2022
SKOPSKO,Mbremje,50,6/8/2022
Golden Eagle,Mengjes,7,6/9/2022
Golden Eagle,Mesdite,46,6/9/2022
Golden Eagle,Mbremje,19,6/9/2022
Birra Peja,Mengjes,8,6/9/2022
Birra Peja,Mesdite,23,6/9/2022
Birra Peja,Mbremje,46,6/9/2022
Lasko,Mengjes,30,6/9/2022
Lasko,Mesdite,18,6/9/2022
Lasko,Mbremje,28,6/9/2022
B52,Mengjes,7,6/9/2022
B52,Mesdite,22,6/9/2022
B52,Mbremje,10,6/9/2022
VIPA,Mengjes,25,6/9/2022
VIPA,Mesdite,40,6/9/2022
VIPA,Mbremje,32,6/9/2022
DR GERARD,Mengjes,8,6/9/2022
DR GERARD,Mesdite,14,6/9/2022
DR GERARD,Mbremje,26,6/9/2022
PATOS,Mengjes,34,6/9/2022
PATOS,Mesdite,27,6/9/2022
PATOS,Mbremje,45,6/9/2022
DORITOS,Mengjes,38,6/9/2022
DORITOS,Mesdite,32,6/9/2022
DORITOS,Mbremje,29,6/9/2022
JANA,Mengjes,37,6/9/2022
JANA,Mesdite,36,6/9/2022
JANA,Mbremje,20,6/9/2022
SKOPSKO,Mengjes,12,6/9/2022
SKOPSKO,Mesdite,38,6/9/2022
SKOPSKO,Mbremje,1,6/9/2022
Golden Eagle,Mengjes,21,6/10/2022
Golden Eagle,Mesdite,42,6/10/2022
Golden Eagle,Mbremje,42,6/10/2022
Birra Peja,Mengjes,4,6/10/2022
Birra Peja,Mesdite,27,6/10/2022
Birra Peja,Mbremje,27,6/10/2022
Lasko,Mengjes,28,6/10/2022
Lasko,Mesdite,45,6/10/2022
Lasko,Mbremje,47,6/10/2022
B52,Mengjes,35,6/10/2022
B52,Mesdite,23,6/10/2022
B52,Mbremje,18,6/10/2022
VIPA,Mengjes,42,6/10/2022
VIPA,Mesdite,45,6/10/2022
VIPA,Mbremje,42,6/10/2022
DR GERARD,Mengjes,45,6/10/2022
DR GERARD,Mesdite,33,6/10/2022
DR GERARD,Mbremje,18,6/10/2022
PATOS,Mengjes,4,6/10/2022
PATOS,Mesdite,32,6/10/2022
PATOS,Mbremje,20,6/10/2022
DORITOS,Mengjes,18,6/10/2022
DORITOS,Mesdite,24,6/10/2022
DORITOS,Mbremje,42,6/10/2022
JANA,Mengjes,19,6/10/2022
JANA,Mesdite,32,6/10/2022
JANA,Mbremje,23,6/10/2022
SKOPSKO,Mengjes,24,6/10/2022
SKOPSKO,Mesdite,10,6/10/2022
SKOPSKO,Mbremje,10,6/10/2022
Golden Eagle,Mengjes,9,6/11/2022
Golden Eagle,Mesdite,7,6/11/2022
Golden Eagle,Mbremje,7,6/11/2022
Birra Peja,Mengjes,18,6/11/2022
Birra Peja,Mesdite,38,6/11/2022
Birra Peja,Mbremje,15,6/11/2022
Lasko,Mengjes,4,6/11/2022
Lasko,Mesdite,48,6/11/2022
Lasko,Mbremje,6,6/11/2022
B52,Mengjes,32,6/11/2022
B52,Mesdite,29,6/11/2022
B52,Mbremje,25,6/11/2022
VIPA,Mengjes,34,6/11/2022
VIPA,Mesdite,42,6/11/2022
VIPA,Mbremje,23,6/11/2022
DR GERARD,Mengjes,16,6/11/2022
DR GERARD,Mesdite,1,6/11/2022
DR GERARD,Mbremje,44,6/11/2022
PATOS,Mengjes,10,6/11/2022
PATOS,Mesdite,5,6/11/2022
PATOS,Mbremje,12,6/11/2022
DORITOS,Mengjes,26,6/11/2022
DORITOS,Mesdite,49,6/11/2022
DORITOS,Mbremje,20,6/11/2022
JANA,Mengjes,15,6/11/2022
JANA,Mesdite,21,6/11/2022
JANA,Mbremje,47,6/11/2022
SKOPSKO,Mengjes,45,6/11/2022
SKOPSKO,Mesdite,10,6/11/2022
SKOPSKO,Mbremje,11,6/11/2022
Golden Eagle,Mengjes,47,6/12/2022
Golden Eagle,Mesdite,47,6/12/2022
Golden Eagle,Mbremje,10,6/12/2022
Birra Peja,Mengjes,5,6/12/2022
Birra Peja,Mesdite,12,6/12/2022
Birra Peja,Mbremje,37,6/12/2022
Lasko,Mengjes,31,6/12/2022
Lasko,Mesdite,21,6/12/2022
Lasko,Mbremje,16,6/12/2022
B52,Mengjes,47,6/12/2022
B52,Mesdite,19,6/12/2022
B52,Mbremje,1,6/12/2022
VIPA,Mengjes,21,6/12/2022
VIPA,Mesdite,33,6/12/2022
VIPA,Mbremje,5,6/12/2022
DR GERARD,Mengjes,37,6/12/2022
DR GERARD,Mesdite,8,6/12/2022
DR GERARD,Mbremje,18,6/12/2022
PATOS,Mengjes,12,6/12/2022
PATOS,Mesdite,47,6/12/2022
PATOS,Mbremje,22,6/12/2022
DORITOS,Mengjes,47,6/12/2022
DORITOS,Mesdite,47,6/12/2022
DORITOS,Mbremje,6,6/12/2022
JANA,Mengjes,26,6/12/2022
JANA,Mesdite,4,6/12/2022
JANA,Mbremje,37,6/12/2022
SKOPSKO,Mengjes,33,6/12/2022
SKOPSKO,Mesdite,26,6/12/2022
SKOPSKO,Mbremje,8,6/12/2022
Golden Eagle,Mengjes,30,6/13/2022
Golden Eagle,Mesdite,33,6/13/2022
Golden Eagle,Mbremje,16,6/13/2022
Birra Peja,Mengjes,13,6/13/2022
Birra Peja,Mesdite,17,6/13/2022
Birra Peja,Mbremje,4,6/13/2022
Lasko,Mengjes,26,6/13/2022
Lasko,Mesdite,37,6/13/2022
Lasko,Mbremje,28,6/13/2022
B52,Mengjes,43,6/13/2022
B52,Mesdite,2,6/13/2022
B52,Mbremje,24,6/13/2022
VIPA,Mengjes,36,6/13/2022
VIPA,Mesdite,35,6/13/2022
VIPA,Mbremje,35,6/13/2022
DR GERARD,Mengjes,13,6/13/2022
DR GERARD,Mesdite,6,6/13/2022
DR GERARD,Mbremje,13,6/13/2022
PATOS,Mengjes,49,6/13/2022
PATOS,Mesdite,20,6/13/2022
PATOS,Mbremje,50,6/13/2022
DORITOS,Mengjes,5,6/13/2022
DORITOS,Mesdite,26,6/13/2022
DORITOS,Mbremje,42,6/13/2022
JANA,Mengjes,23,6/13/2022
JANA,Mesdite,46,6/13/2022
JANA,Mbremje,48,6/13/2022
SKOPSKO,Mengjes,44,6/13/2022
SKOPSKO,Mesdite,1,6/13/2022
SKOPSKO,Mbremje,13,6/13/2022
Golden Eagle,Mengjes,42,6/14/2022
Golden Eagle,Mesdite,10,6/14/2022
Golden Eagle,Mbremje,47,6/14/2022
Birra Peja,Mengjes,11,6/14/2022
Birra Peja,Mesdite,49,6/14/2022
Birra Peja,Mbremje,26,6/14/2022
Lasko,Mengjes,25,6/14/2022
Lasko,Mesdite,10,6/14/2022
Lasko,Mbremje,33,6/14/2022
B52,Mengjes,35,6/14/2022
B52,Mesdite,26,6/14/2022
B52,Mbremje,3,6/14/2022
VIPA,Mengjes,43,6/14/2022
VIPA,Mesdite,37,6/14/2022
VIPA,Mbremje,49,6/14/2022
DR GERARD,Mengjes,32,6/14/2022
DR GERARD,Mesdite,7,6/14/2022
DR GERARD,Mbremje,30,6/14/2022
PATOS,Mengjes,43,6/14/2022
PATOS,Mesdite,29,6/14/2022
PATOS,Mbremje,11,6/14/2022
DORITOS,Mengjes,15,6/14/2022
DORITOS,Mesdite,44,6/14/2022
