Produkti,KohaDites,Shitjet,Data
B52,Mbremje,11,2022-05-23
VIPA,Mengjes,18,2022-05-23
VIPA,Mesdite,17,2022-05-23
VIPA,Mbremje,28,2022-05-23
DR GERARD,Mengjes,14,2022-05-23
DR GERARD,Mesdite,38,2022-05-23
DR GERARD,Mbremje,13,2022-05-23
PATOS,Mengjes,28,2022-05-23
PATOS,Mesdite,30,2022-05-23
PATOS,Mbremje,5,2022-05-23
DORITOS,Mengjes,3,2022-05-23
DORITOS,Mesdite,23,2022-05-23
DORITOS,Mbremje,47,2022-05-23
JANA,Mengjes,20,2022-05-23
JANA,Mesdite,43,2022-05-23
JANA,Mbremje,39,2022-05-23
SKOPSKO,Mengjes,4,2022-05-23
SKOPSKO,Mesdite,15,2022-05-23
SKOPSKO,Mbremje,30,2022-05-23
Golden Eagle,Mengjes,7,2022-05-24
Golden Eagle,Mesdite,35,2022-05-24
Golden Eagle,Mbremje,3,2022-05-24
Birra Peja,Mengjes,7,2022-05-24
Birra Peja,Mesdite,26,2022-05-24
Birra Peja,Mbremje,38,2022-05-24
Lasko,Mengjes,33,2022-05-24
Lasko,Mesdite,2,2022-05-24
Lasko,Mbremje,1,2022-05-24
B52,Mengjes,49,2022-05-24
B52,Mesdite,29,2022-05-24
B52,Mbremje,32,2022-05-24
VIPA,Mengjes,23,2022-05-24
VIPA,Mesdite,20,2022-05-24
VIPA,Mbremje,31,2022-05-24
DR GERARD,Mengjes,47,2022-05-24
DR GERARD,Mesdite,32,2022-05-24
DR GERARD,Mbremje,33,2022-05-24
PATOS,Mengjes,35,2022-05-24
PATOS,Mesdite,36,2022-05-24
PATOS,Mbremje,40,2022-05-24
DORITOS,Mengjes,50,2022-05-24
DORITOS,Mesdite,2,2022-05-24
DORITOS,Mbremje,6,2022-05-24
JANA,Mengjes,5,2022-05-24
JANA,Mesdite,26,2022-05-24
JANA,Mbremje,38,2022-05-24
SKOPSKO,Mengjes,7,2022-05-24
SKOPSKO,Mesdite,15,2022-05-24
SKOPSKO,Mbremje,6,2022-05-24
Golden Eagle,Mengjes,32,2022-05-25
Golden Eagle,Mesdite,24,2022-05-25
Golden Eagle,Mbremje,1,2022-05-25
Birra Peja,Mengjes,5,2022-05-25
Birra Peja,Mesdite,29,2022-05-25
Birra Peja,Mbremje,34,2022-05-25
Lasko,Mengjes,43,2022-05-25
Lasko,Mesdite,45,2022-05-25
Lasko,Mbremje,31,2022-05-25
B52,Mengjes,27,2022-05-25
B52,Mesdite,33,2022-05-25
B52,Mbremje,35,2022-05-25
VIPA,Mengjes,21,2022-05-25
VIPA,Mesdite,9,2022-05-25
VIPA,Mbremje,23,2022-05-25
DR GERARD,Mengjes,29,2022-05-25
DR GERARD,Mesdite,20,2022-05-25
DR GERARD,Mbremje,22,2022-05-25
PATOS,Mengjes,17,2022-05-25
PATOS,Mesdite,38,2022-05-25
PATOS,Mbremje,19,2022-05-25
DORITOS,Mengjes,37,2022-05-25
DORITOS,Mesdite,1,2022-05-25
DORITOS,Mbremje,26,2022-05-25
JANA,Mengjes,9,2022-05-25
JANA,Mesdite,40,2022-05-25
JANA,Mbremje,5,2022-05-25
SKOPSKO,Mengjes,16,2022-05-25
SKOPSKO,Mesdite,36,2022-05-25
SKOPSKO,Mbremje,20,2022-05-25
Golden Eagle,Mengjes,42,2022-05-26
Golden Eagle,Mesdite,41,2022-05-26
Golden Eagle,Mbremje,17,2022-05-26
Birra Peja,Mengjes,7,2022-05-26
Birra Peja,Mesdite,39,2022-05-26
Birra Peja,Mbremje,24,2022-05-26
Lasko,Mengjes,47,2022-05-26
Lasko,Mesdite,5,2022-05-26
Lasko,Mbremje,31,2022-05-26
B52,Mengjes,10,2022-05-26
B52,Mesdite,18,2022-05-26
B52,Mbremje,40,2022-05-26
VIPA,Mengjes,25,2022-05-26
VIPA,Mesdite,19,2022-05-26
VIPA,Mbremje,39,2022-05-26
DR GERARD,Mengjes,20,2022-05-26
DR GERARD,Mesdite,14,2022-05-26
DR GERARD,Mbremje,2,2022-05-26
PATOS,Mengjes,46,2022-05-26
PATOS,Mesdite,22,2022-05-26
PATOS,Mbremje,6,2022-05-26
DORITOS,Mengjes,13,2022-05-26
DORITOS,Mesdite,26,2022-05-26
DORITOS,Mbremje,25,2022-05-26
JANA,Mengjes,14,2022-05-26
JANA,Mesdite,6,2022-05-26
JANA,Mbremje,9,2022-05-26
SKOPSKO,Mengjes,49,2022-05-26
SKOPSKO,Mesdite,50,2022-05-26
SKOPSKO,Mbremje,26,2022-05-26
Golden Eagle,Mengjes,32,2022-05-27
Golden Eagle,Mesdite,45,2022-05-27
Golden Eagle,Mbremje,10,2022-05-27
Birra Peja,Mengjes,38,2022-05-27
Birra Peja,Mesdite,14,2022-05-27
Birra Peja,Mbremje,14,2022-05-27
Lasko,Mengjes,27,2022-05-27
Lasko,Mesdite,48,2022-05-27
Lasko,Mbremje,36,2022-05-27
B52,Mengjes,46,2022-05-27
B52,Mesdite,17,2022-05-27
B52,Mbremje,3,2022-05-27
VIPA,Mengjes,33,2022-05-27
VIPA,Mesdite,5,2022-05-27
VIPA,Mbremje,8,2022-05-27
DR GERARD,Mengjes,33,2022-05-27
DR GERARD,Mesdite,41,2022-05-27
DR GERARD,Mbremje,38,2022-05-27
PATOS,Mengjes,39,2022-05-27
PATOS,Mesdite,5,2022-05-27
PATOS,Mbremje,1,2022-05-27
DORITOS,Mengjes,6,2022-05-27
DORITOS,Mesdite,19,2022-05-27
DORITOS,Mbremje,18,2022-05-27
JANA,Mengjes,8,2022-05-27
JANA,Mesdite,45,2022-05-27
JANA,Mbremje,24,2022-05-27
SKOPSKO,Mengjes,41,2022-05-27
SKOPSKO,Mesdite,8,2022-05-27
SKOPSKO,Mbremje,22,2022-05-27
Golden Eagle,Mengjes,21,2022-05-28
Golden Eagle,Mesdite,20,2022-05-28
Golden Eagle,Mbremje,2,2022-05-28
Birra Peja,Mengjes,45,2022-05-28
Birra Peja,Mesdite,12,2022-05-28
Birra Peja,Mbremje,4,2022-05-28
Lasko,Mengjes,45,2022-05-28
Lasko,Mesdite,30,2022-05-28
Lasko,Mbremje,6,2022-05-28
B52,Mengjes,17,2022-05-28
B52,Mesdite,42,2022-05-28
B52,Mbremje,41,2022-05-28
VIPA,Mengjes,17,2022-05-28
VIPA,Mesdite,18,2022-05-28
VIPA,Mbremje,39,2022-05-28
DR GERARD,Mengjes,18,2022-05-28
DR GERARD,Mesdite,27,2022-05-28
DR GERARD,Mbremje,1,2022-05-28
PATOS,Mengjes,12,2022-05-28
PATOS,Mesdite,50,2022-05-28
PATOS,Mbremje,50,2022-05-28
DORITOS,Mengjes,27,2022-05-28
DORITOS,Mesdite,1,2022-05-28
DORITOS,Mbremje,47,2022-05-28
JANA,Mengjes,39,2022-05-28
JANA,Mesdite,39,2022-05-28
JANA,Mbremje,41,2022-05-28
SKOPSKO,Mengjes,48,2022-05-28
SKOPSKO,Mesdite,6,2022-05-28
SKOPSKO,Mbremje,2,2022-05-28
Golden Eagle,Mengjes,39,2022-05-29
Golden Eagle,Mesdite,6,2022-05-29
Golden Eagle,Mbremje,8,2022-05-29
Birra Peja,Mengjes,6,2022-05-29
Birra Peja,Mesdite,3,2022-05-29
Birra Peja,Mbremje,7,2022-05-29
Lasko,Mengjes,10,2022-05-29
Lasko,Mesdite,48,2022-05-29
Lasko,Mbremje,28,2022-05-29
B52,Mengjes,32,2022-05-29
B52,Mesdite,2,2022-05-29
B52,Mbremje,28,2022-05-29
VIPA,Mengjes,49,2022-05-29
VIPA,Mesdite,44,2022-05-29
VIPA,Mbremje,37,2022-05-29
DR GERARD,Mengjes,50,2022-05-29
DR GERARD,Mesdite,10,2022-05-29
DR GERARD,Mbremje,18,2022-05-29
PATOS,Mengjes,34,2022-05-29
PATOS,Mesdite,9,2022-05-29
PATOS,Mbremje,4,2022-05-29
DORITOS,Mengjes,42,2022-05-29
DORITOS,Mesdite,11,2022-05-29
DORITOS,Mbremje,25,2022-05-29
JANA,Mengjes,10,2022-05-29
JANA,Mesdite,36,2022-05-29
JANA,Mbremje,49,2022-05-29
SKOPSKO,Mengjes,8,2022-05-29
SKOPSKO,Mesdite,10,2022-05-29
SKOPSKO,Mbremje,18,2022-05-29
Golden Eagle,Mengjes,30,2022-05-30
Golden Eagle,Mesdite,33,2022-05-30
Golden Eagle,Mbremje,5,2022-05-30
Birra Peja,Mengjes,49,2022-05-30
Birra Peja,Mesdite,50,2022-05-30
Birra Peja,Mbremje,1,2022-05-30
Lasko,Mengjes,5,2022-05-30
Lasko,Mesdite,37,2022-05-30
Lasko,Mbremje,31,2022-05-30
B52,Mengjes,25,2022-05-30
B52,Mesdite,8,2022-05-30
B52,Mbremje,50,2022-05-30
VIPA,Mengjes,24,2022-05-30
VIPA,Mesdite,13,2022-05-30
VIPA,Mbremje,42,2022-05-30
DR GERARD,Mengjes,42,2022-05-30
DR GERARD,Mesdite,36,2022-05-30
DR GERARD,Mbremje,17,2022-05-30
PATOS,Mengjes,12,2022-05-30
PATOS,Mesdite,9,2022-05-30
PATOS,Mbremje,26,2022-05-30
DORITOS,Mengjes,29,2022-05-30
DORITOS,Mesdite,33,2022-05-30
DORITOS,Mbremje,50,2022-05-30
JANA,Mengjes,27,2022-05-30
JANA,Mesdite,9,2022-05-30
JANA,Mbremje,42,2022-05-30
SKOPSKO,Mengjes,48,2022-05-30
SKOPSKO,Mesdite,30,2022-05-30
SKOPSKO,Mbremje,20,2022-05-30
Golden Eagle,Mengjes,44,2022-05-31
Golden Eagle,Mesdite,23,2022-05-31
Golden Eagle,Mbremje,37,2022-05-31
Birra Peja,Mengjes,46,2022-05-31
Birra Peja,Mesdite,48,2022-05-31
Birra Peja,Mbremje,47,2022-05-31
Lasko,Mengjes,27,2022-05-31
Lasko,Mesdite,49,2022-05-31
Lasko,Mbremje,37,2022-05-31
B52,Mengjes,43,2022-05-31
B52,Mesdite,14,2022-05-31
B52,Mbremje,17,2022-05-31
VIPA,Mengjes,1,2022-05-31
VIPA,Mesdite,40,2022-05-31
VIPA,Mbremje,43,2022-05-31
DR GERARD,Mengjes,8,2022-05-31
DR GERARD,Mesdite,2,2022-05-31
DR GERARD,Mbremje,7,2022-05-31
PATOS,Mengjes,34,2022-05-31
PATOS,Mesdite,1,2022-05-31
PATOS,Mbremje,27,2022-05-31
DORITOS,Mengjes,42,2022-05-31
DORITOS,Mesdite,33,2022-05-31
DORITOS,Mbremje,3,2022-05-31
JANA,Mengjes,49,2022-05-31
JANA,Mesdite,29,2022-05-31
JANA,Mbremje,46,2022-05-31
SKOPSKO,Mengjes,31,2022-05-31
SKOPSKO,Mesdite,17,2022-05-31
SKOPSKO,Mbremje,9,2022-05-31
Golden Eagle,Mengjes,44,2022-06-01
Golden Eagle,Mesdite,12,2022-06-01
Golden Eagle,Mbremje,9,2022-06-01
Birra Peja,Mengjes,30,2022-06-01
Birra Peja,Mesdite,29,2022-06-01
Birra Peja,Mbremje,31,2022-06-01
Lasko,Mengjes,25,2022-06-01
Lasko,Mesdite,7,2022-06-01
Lasko,Mbremje,8,2022-06-01
B52,Mengjes,3,2022-06-01
B52,Mesdite,47,2022-06-01
B52,Mbremje,40,2022-06-01
VIPA,Mengjes,2,2022-06-01
VIPA,Mesdite,14,2022-06-01
VIPA,Mbremje,18,2022-06-01
DR GERARD,Mengjes,15,2022-06-01
DR GERARD,Mesdite,7,2022-06-01
DR GERARD,Mbremje,39,2022-06-01
PATOS,Mengjes,7,2022-06-01
PATOS,Mesdite,10,2022-06-01
PATOS,Mbremje,5,2022-06-01
DORITOS,Mengjes,21,2022-06-01
DORITOS,Mesdite,10,2022-06-01
DORITOS,Mbremje,8,2022-06-01
JANA,Mengjes,29,2022-06-01
JANA,Mesdite,12,2022-06-01
JANA,Mbremje,40,2022-06-01
SKOPSKO,Mengjes,3,2022-06-01
SKOPSKO,Mesdite,49,2022-06-01
SKOPSKO,Mbremje,46,2022-06-01
Golden Eagle,Mengjes,9,2022-06-02
Golden Eagle,Mesdite,47,2022-06-02
Golden Eagle,Mbremje,43,2022-06-02
Birra Peja,Mengjes,49,2022-06-02
Birra Peja,Mesdite,44,2022-06-02
Birra Peja,Mbremje,9,2022-06-02
Lasko,Mengjes,18,2022-06-02
Lasko,Mesdite,32,2022-06-02
Lasko,Mbremje,36,2022-06-02
B52,Mengjes,34,2022-06-02
B52,Mesdite,37,2022-06-02
B52,Mbremje,50,2022-06-02
VIPA,Mengjes,23,2022-06-02
VIPA,Mesdite,14,2022-06-02
VIPA,Mbremje,24,2022-06-02
DR GERARD,Mengjes,4,2022-06-02
DR GERARD,Mesdite,7,2022-06-02
DR GERARD,Mbremje,24,2022-06-02
PATOS,Mengjes,43,2022-06-02
PATOS,Mesdite,10,2022-06-02
PATOS,Mbremje,48,2022-06-02
DORITOS,Mengjes,45,2022-06-02
DORITOS,Mesdite,28,2022-06-02
DORITOS,Mbremje,38,2022-06-02
JANA,Mengjes,7,2022-06-02
JANA,Mesdite,43,2022-06-02
JANA,Mbremje,12,2022-06-02
SKOPSKO,Mengjes,15,2022-06-02
SKOPSKO,Mesdite,18,2022-06-02
SKOPSKO,Mbremje,21,2022-06-02
Golden Eagle,Mengjes,48,2022-06-03
Golden Eagle,Mesdite,48,2022-06-03
Golden Eagle,Mbremje,19,2022-06-03
Birra Peja,Mengjes,33,2022-06-03
Birra Peja,Mesdite,28,2022-06-03
Birra Peja,Mbremje,44,2022-06-03
Lasko,Mengjes,9,2022-06-03
Lasko,Mesdite,12,2022-06-03
Lasko,Mbremje,50,2022-06-03
B52,Mengjes,28,2022-06-03
B52,Mesdite,32,2022-06-03
B52,Mbremje,37,2022-06-03
VIPA,Mengjes,13,2022-06-03
VIPA,Mesdite,27,2022-06-03
VIPA,Mbremje,43,2022-06-03
DR GERARD,Mengjes,2,2022-06-03
DR GERARD,Mesdite,46,2022-06-03
DR GERARD,Mbremje,29,2022-06-03
PATOS,Mengjes,25,2022-06-03
PATOS,Mesdite,13,2022-06-03
PATOS,Mbremje,1,2022-06-03
DORITOS,Mengjes,10,2022-06-03
DORITOS,Mesdite,33,2022-06-03
DORITOS,Mbremje,49,2022-06-03
JANA,Mengjes,48,2022-06-03
JANA,Mesdite,41,2022-06-03
JANA,Mbremje,40,2022-06-03
SKOPSKO,Mengjes,29,2022-06-03
SKOPSKO,Mesdite,1,2022-06-03
SKOPSKO,Mbremje,19,2022-06-03
Golden Eagle,Mengjes,29,2022-06-04
Golden Eagle,Mesdite,15,2022-06-04
Golden Eagle,Mbremje,9,2022-06-04
Birra Peja,Mengjes,47,2022-06-04
Birra Peja,Mesdite,37,2022-06-04
Birra Peja,Mbremje,12,2022-06-04
Lasko,Mengjes,21,2022-06-04
Lasko,Mesdite,27,2022-06-04
Lasko,Mbremje,15,2022-06-04
B52,Mengjes,7,2022-06-04
B52,Mesdite,50,2022-06-04
B52,Mbremje,43,2022-06-04
VIPA,Mengjes,50,2022-06-04
VIPA,Mesdite,30,2022-06-04
VIPA,Mbremje,36,2022-06-04
DR GERARD,Mengjes,32,2022-06-04
DR GERARD,Mesdite,47,2022-06-04
DR GERARD,Mbremje,12,2022-06-04
PATOS,Mengjes,8,2022-06-04
PATOS,Mesdite,16,2022-06-04
PATOS,Mbremje,39,2022-06-04
DORITOS,Mengjes,26,2022-06-04
DORITOS,Mesdite,42,2022-06-04
DORITOS,Mbremje,38,2022-06-04
JANA,Mengjes,25,2022-06-04
JANA,Mesdite,48,2022-06-04
JANA,Mbremje,26,2022-06-04
SKOPSKO,Mengjes,5,2022-06-04
SKOPSKO,Mesdite,5,2022-06-04
SKOPSKO,Mbremje,24,2022-06-04
Golden Eagle,Mengjes,37,2022-06-05
Golden Eagle,Mesdite,2,2022-06-05
Golden Eagle,Mbremje,17,2022-06-05
Birra Peja,Mengjes,10,2022-06-05
Birra Peja,Mesdite,36,2022-06-05
Birra Peja,Mbremje,29,2022-06-05
Lasko,Mengjes,44,2022-06-05
Lasko,Mesdite,14,2022-06-05
Lasko,Mbremje,34,2022-06-05
B52,Mengjes,50,2022-06-05
B52,Mesdite,42,2022-06-05
B52,Mbremje,35,2022-06-05
VIPA,Mengjes,8,2022-06-05
VIPA,Mesdite,50,2022-06-05
VIPA,Mbremje,34,2022-06-05
DR GERARD,Mengjes,43,2022-06-05
DR GERARD,Mesdite,46,2022-06-05
DR GERARD,Mbremje,45,2022-06-05
PATOS,Mengjes,47,2022-06-05
PATOS,Mesdite,3,2022-06-05
PATOS,Mbremje,28,2022-06-05
DORITOS,Mengjes,34,2022-06-05
DORITOS,Mesdite,47,2022-06-05
DORITOS,Mbremje,44,2022-06-05
JANA,Mengjes,12,2022-06-05
JANA,Mesdite,2,2022-06-05
JANA,Mbremje,48,2022-06-05
SKOPSKO,Mengjes,27,2022-06-05
SKOPSKO,Mesdite,10,2022-06-05
SKOPSKO,Mbremje,40,2022-06-05
Golden Eagle,Mengjes,2,2022-06-06
Golden Eagle,Mesdite,31,2022-06-06
Golden Eagle,Mbremje,2,2022-06-06
Birra Peja,Mengjes,34,2022-06-06
Birra Peja,Mesdite,43,2022-06-06
Birra Peja,Mbremje,44,2022-06-06
Lasko,Mengjes,7,2022-06-06
Lasko,Mesdite,41,2022-06-06
Lasko,Mbremje,17,2022-06-06
B52,Mengjes,3,2022-06-06
B52,Mesdite,19,2022-06-06
B52,Mbremje,12,2022-06-06
VIPA,Mengjes,20,2022-06-06
VIPA,Mesdite,5,2022-06-06
VIPA,Mbremje,49,2022-06-06
DR GERARD,Mengjes,48,2022-06-06
DR GERARD,Mesdite,20,2022-06-06
DR GERARD,Mbremje,38,2022-06-06
PATOS,Mengjes,30,2022-06-06
PATOS,Mesdite,31,2022-06-06
PATOS,Mbremje,13,2022-06-06
DORITOS,Mengjes,17,2022-06-06
DORITOS,Mesdite,50,2022-06-06
DORITOS,Mbremje,41,2022-06-06
JANA,Mengjes,17,2022-06-06
JANA,Mesdite,1,2022-06-06
JANA,Mbremje,6,2022-06-06
SKOPSKO,Mengjes,18,2022-06-06
SKOPSKO,Mesdite,49,2022-06-06
SKOPSKO,Mbremje,1,2022-06-06
Golden Eagle,Mengjes,31,2022-06-07
Golden Eagle,Mesdite,47,2022-06-07
Golden Eagle,Mbremje,34,2022-06-07
Birra Peja,Mengjes,29,2022-06-07
Birra Peja,Mesdite,33,2022-06-07
Birra Peja,Mbremje,18,2022-06-07
Lasko,Mengjes,35,2022-06-07
Lasko,Mesdite,30,2022-06-07
Lasko,Mbremje,16,2022-06-07
B52,Mengjes,39,2022-06-07
B52,Mesdite,33,2022-06-07
B52,Mbremje,21,2022-06-07
VIPA,Mengjes,14,2022-06-07
VIPA,Mesdite,49,2022-06-07
VIPA,Mbremje,8,2022-06-07
DR GERARD,Mengjes,42,2022-06-07
DR GERARD,Mesdite,24,2022-06-07
DR GERARD,Mbremje,4,2022-06-07
PATOS,Mengjes,5,2022-06-07
PATOS,Mesdite,39,2022-06-07
PATOS,Mbremje,20,2022-06-07
DORITOS,Mengjes,36,2022-06-07
DORITOS,Mesdite,42,2022-06-07
DORITOS,Mbremje,3,2022-06-07
JANA,Mengjes,24,2022-06-07
JANA,Mesdite,1,2022-06-07
JANA,Mbremje,48,2022-06-07
SKOPSKO,Mengjes,18,2022-06-07
SKOPSKO,Mesdite,29,2022-06-07
SKOPSKO,Mbremje,21,2022-06-07
Golden Eagle,Mengjes,26,2022-06-08
Golden Eagle,Mesdite,1,2022-06-08
Golden Eagle,Mbremje,43,2022-06-08
Birra Peja,Mengjes,34,2022-06-08
Birra Peja,Mesdite,9,2022-06-08
Birra Peja,Mbremje,24,2022-06-08
Lasko,Mengjes,45,2022-06-08
Lasko,Mesdite,23,2022-06-08
Lasko,Mbremje,31,2022-06-08
B52,Mengjes,40,2022-06-08
B52,Mesdite,4,2022-06-08
B52,Mbremje,33,2022-06-08
VIPA,Mengjes,37,2022-06-08
VIPA,Mesdite,11,2022-06-08
VIPA,Mbremje,14,2022-06-08
DR GERARD,Mengjes,4,2022-06-08
DR GERARD,Mesdite,47,2022-06-08
DR GERARD,Mbremje,18,2022-06-08
PATOS,Mengjes,34,2022-06-08
PATOS,Mesdite,27,2022-06-08
PATOS,Mbremje,43,2022-06-08
DORITOS,Mengjes,48,2022-06-08
DORITOS,Mesdite,12,2022-06-08
DORITOS,Mbremje,26,2022-06-08
JANA,Mengjes,38,2022-06-08
JANA,Mesdite,17,2022-06-08
JANA,Mbremje,15,2022-06-08
SKOPSKO,Mengjes,15,2022-06-08
SKOPSKO,Mesdite,5,2022-06-08
SKOPSKO,Mbremje,19,2022-06-08
Golden Eagle,Mengjes,20,2022-06-09
Golden Eagle,Mesdite,7,2022-06-09
Golden Eagle,Mbremje,26,2022-06-09
Birra Peja,Mengjes,40,2022-06-09
Birra Peja,Mesdite,44,2022-06-09
Birra Peja,Mbremje,46,2022-06-09
Lasko,Mengjes,1,2022-06-09
Lasko,Mesdite,22,2022-06-09
Lasko,Mbremje,13,2022-06-09
B52,Mengjes,19,2022-06-09
B52,Mesdite,40,2022-06-09
B52,Mbremje,18,2022-06-09
VIPA,Mengjes,21,2022-06-09
VIPA,Mesdite,50,2022-06-09
VIPA,Mbremje,33,2022-06-09
DR GERARD,Mengjes,6,2022-06-09
DR GERARD,Mesdite,4,2022-06-09
DR GERARD,Mbremje,35,2022-06-09
PATOS,Mengjes,24,2022-06-09
PATOS,Mesdite,47,2022-06-09
PATOS,Mbremje,9,2022-06-09
DORITOS,Mengjes,24,2022-06-09
DORITOS,Mesdite,23,2022-06-09
DORITOS,Mbremje,44,2022-06-09
JANA,Mengjes,10,2022-06-09
JANA,Mesdite,25,2022-06-09
JANA,Mbremje,41,2022-06-09
SKOPSKO,Mengjes,49,2022-06-09
SKOPSKO,Mesdite,48,2022-06-09
SKOPSKO,Mbremje,14,2022-06-09
Golden Eagle,Mengjes,9,2022-06-10
Golden Eagle,Mesdite,6,2022-06-10
Golden Eagle,Mbremje,41,2022-06-10
Birra Peja,Mengjes,29,2022-06-10
Birra Peja,Mesdite,9,2022-06-10
Birra Peja,Mbremje,44,2022-06-10
Lasko,Mengjes,29,2022-06-10
Lasko,Mesdite,21,2022-06-10
Lasko,Mbremje,42,2022-06-10
B52,Mengjes,50,2022-06-10
B52,Mesdite,7,2022-06-10
B52,Mbremje,42,2022-06-10
VIPA,Mengjes,18,2022-06-10
VIPA,Mesdite,5,2022-06-10
VIPA,Mbremje,12,2022-06-10
DR GERARD,Mengjes,48,2022-06-10
DR GERARD,Mesdite,24,2022-06-10
DR GERARD,Mbremje,47,2022-06-10
PATOS,Mengjes,22,2022-06-10
PATOS,Mesdite,5,2022-06-10
PATOS,Mbremje,45,2022-06-10
DORITOS,Mengjes,43,2022-06-10
DORITOS,Mesdite,49,2022-06-10
DORITOS,Mbremje,31,2022-06-10
JANA,Mengjes,7,2022-06-10
JANA,Mesdite,28,2022-06-10
JANA,Mbremje,15,2022-06-10
SKOPSKO,Mengjes,16,2022-06-10
SKOPSKO,Mesdite,40,2022-06-10
SKOPSKO,Mbremje,14,2022-06-10
Golden Eagle,Mengjes,20,2022-06-11
Golden Eagle,Mesdite,32,2022-06-11
Golden Eagle,Mbremje,29,2022-06-11
Birra Peja,Mengjes,18,2022-06-11
Birra Peja,Mesdite,2,2022-06-11
Birra Peja,Mbremje,20,2022-06-11
Lasko,Mengjes,27,2022-06-11
Lasko,Mesdite,10,2022-06-11
Lasko,Mbremje,22,2022-06-11
B52,Mengjes,24,2022-06-11
B52,Mesdite,8,2022-06-11
B52,Mbremje,33,2022-06-11
VIPA,Mengjes,50,2022-06-11
VIPA,Mesdite,50,2022-06-11
VIPA,Mbremje,8,2022-06-11
DR GERARD,Mengjes,7,2022-06-11
DR GERARD,Mesdite,38,2022-06-11
DR GERARD,Mbremje,43,2022-06-11
PATOS,Mengjes,33,2022-06-11
PATOS,Mesdite,18,2022-06-11
PATOS,Mbremje,13,2022-06-11
DORITOS,Mengjes,40,2022-06-11
DORITOS,Mesdite,31,2022-06-11
DORITOS,Mbremje,11,2022-06-11
JANA,Mengjes,38,2022-06-11
JANA,Mesdite,38,2022-06-11
JANA,Mbremje,46,2022-06-11
SKOPSKO,Mengjes,22,2022-06-11
SKOPSKO,Mesdite,4,2022-06-11
SKOPSKO,Mbremje,3,2022-06-11
Golden Eagle,Mengjes,13,2022-06-12
Golden Eagle,Mesdite,36,2022-06-12
Golden Eagle,Mbremje,6,2022-06-12
Birra Peja,Mengjes,28,2022-06-12
Birra Peja,Mesdite,8,2022-06-12
Birra Peja,Mbremje,28,2022-06-12
Lasko,Mengjes,46,2022-06-12
Lasko,Mesdite,9,2022-06-12
Lasko,Mbremje,29,2022-06-12
B52,Mengjes,40,2022-06-12
B52,Mesdite,18,2022-06-12
B52,Mbremje,39,2022-06-12
VIPA,Mengjes,35,2022-06-12
VIPA,Mesdite,36,2022-06-12
VIPA,Mbremje,8,2022-06-12
DR GERARD,Mengjes,9,2022-06-12
DR GERARD,Mesdite,26,2022-06-12
DR GERARD,Mbremje,13,2022-06-12
PATOS,Mengjes,27,2022-06-12
PATOS,Mesdite,32,2022-06-12
PATOS,Mbremje,36,2022-06-12
DORITOS,Mengjes,46,2022-06-12
DORITOS,Mesdite,9,2022-06-12
DORITOS,Mbremje,49,2022-06-12
JANA,Mengjes,39,2022-06-12
JANA,Mesdite,20,2022-06-12
JANA,Mbremje,45,2022-06-12
SKOPSKO,Mengjes,27,2022-06-12
SKOPSKO,Mesdite,11,2022-06-12
SKOPSKO,Mbremje,43,2022-06-12
Golden Eagle,Mengjes,23,2022-06-13
Golden Eagle,Mesdite,29,2022-06-13
Golden Eagle,Mbremje,49,2022-06-13
Birra Peja,Mengjes,4,2022-06-13
Birra Peja,Mesdite,20,2022-06-13
Birra Peja,Mbremje,28,2022-06-13
Lasko,Mengjes,37,2022-06-13
Lasko,Mesdite,15,2022-06-13
Lasko,Mbremje,20,2022-06-13
B52,Mengjes,29,2022-06-13
B52,Mesdite,18,2022-06-13
B52,Mbremje,24,2022-06-13
VIPA,Mengjes,28,2022-06-13
VIPA,Mesdite,9,2022-06-13
VIPA,Mbremje,21,2022-06-13
DR GERARD,Mengjes,26,2022-06-13
DR GERARD,Mesdite,40,2022-06-13
DR GERARD,Mbremje,16,2022-06-13
PATOS,Mengjes,15,2022-06-13
PATOS,Mesdite,1,2022-06-13
PATOS,Mbremje,43,2022-06-13
DORITOS,Mengjes,37,2022-06-13
DORITOS,Mesdite,29,2022-06-13
DORITOS,Mbremje,43,2022-06-13
JANA,Mengjes,35,2022-06-13
JANA,Mesdite,31,2022-06-13
JANA,Mbremje,21,2022-06-13
SKOPSKO,Mengjes,6,2022-06-13
SKOPSKO,Mesdite,10,2022-06-13
SKOPSKO,Mbremje,36,2022-06-13
Golden Eagle,Mengjes,22,2022-06-14
Golden Eagle,Mesdite,13,2022-06-14
Golden Eagle,Mbremje,48,2022-06-14
Birra Peja,Mengjes,38,2022-06-14
Birra Peja,Mesdite,39,2022-06-14
Birra Peja,Mbremje,33,2022-06-14
Lasko,Mengjes,18,2022-06-14
Lasko,Mesdite,24,2022-06-14
Lasko,Mbremje,26,2022-06-14
B52,Mengjes,46,2022-06-14
B52,Mesdite,50,2022-06-14
B52,Mbremje,6,2022-06-14
VIPA,Mengjes,9,2022-06-14
VIPA,Mesdite,35,2022-06-14
VIPA,Mbremje,2,2022-06-14
DR GERARD,Mengjes,46,2022-06-14
DR GERARD,Mesdite,40,2022-06-14
DR GERARD,Mbremje,37,2022-06-14
PATOS,Mengjes,4,2022-06-14
PATOS,Mesdite,47,2022-06-14
PATOS,Mbremje,28,2022-06-14
DORITOS,Mengjes,47,2022-06-14
DORITOS,Mesdite,31,2022-06-14
